trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,stimuli_type,resp_value,old_new,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,1274.00459075,38220.1377225,38220,1274.0,1274.5045854999998,38235.137565,38235,1274.5,1276.03983525,38281.195057499994,38281,1276.0333333333333,-1.162797262717504,3,0,5,1,2,1,b'HB_8_frameA_foil.png',1274.8770379872824,38246.31113961847,38246,1274.8666666666666
2,1274.8919772499999,38246.75931749999,38246,1274.8666666666666,1275.42523,38262.7569,38262,1275.4,1276.9588717499998,38308.76615249999,38308,1276.9333333333334,1.0233360849670134,3,0,5,1,2,1,b'HB_3_frameB_foil.png',1277.9822078349669,38339.466235049,38339,1277.9666666666667
3,1277.9983412499998,38339.950237499994,38339,1277.9666666666667,1278.48161375,38354.4484125,38354,1278.4666666666667,1280.0154217499999,38400.4626525,38400,1280.0,1.483330037968699,3,0,6,1,2,2,b'HB_1_frameA_foil.png',1281.4987517879686,38444.96255363906,38444,1281.4666666666667
4,1281.51490275,38445.447082499995,38445,1281.5,1282.0148165,38460.444495,38460,1282.0,1283.54859475,38506.4578425,38506,1283.5333333333333,1.6357272198074497,1,0,6,1,2,2,b'NB_25_frameA_foil.png',1285.1843219698073,38555.52965909422,38555,1285.1666666666667
5,1285.200598,38556.01794,38556,1285.2,1285.7339785,38572.019355,38572,1285.7333333333333,1287.26733475,38618.0200425,38618,1287.2666666666667,2.5494945204118267,2,0,6,1,2,2,b'SB_1_frameA_foil.png',1289.8168292704117,38694.504878112355,38694,1289.8
6,1289.833226,38694.99678,38694,1289.8,1290.38309675,38711.4929025,38711,1290.3666666666666,1291.917045,38757.51135,38757,1291.9,1.6811599677312188,2,0,7,1,2,3,b'SB_9_frameA_foil.png',1293.5982049677311,38807.94614903194,38807,1293.5666666666666
7,1293.61041875,38808.3125625,38808,1293.6,1294.1103322499998,38823.3099675,38823,1294.1,1295.64390925,38869.3172775,38869,1295.6333333333334,3.355690802622121,1,1,3,2,2,2,b'NB_18_frameA.png',1298.999600052622,38969.98800157866,38969,1298.9666666666667
8,1299.0071269999999,38970.213809999994,38970,1299.0,1299.5738055,38987.214165,38987,1299.5666666666666,1301.1075025,39033.225075,39033,1301.1,1.0351037966902368,1,1,3,2,2,2,b'NB_19_frameB.png',1302.1426062966902,39064.27818890071,39064,1302.1333333333334
9,1302.1601445,39064.80433499999,39064,1302.1333333333334,1302.65999075,39079.7997225,39079,1302.6333333333334,1304.19360175,39125.8080525,39125,1304.1666666666667,3.885142355924472,1,0,5,1,2,1,b'NB_16_frameB_foil.png',1308.0787441059244,39242.36232317773,39242,1308.0666666666666
10,1308.0944485,39242.833455,39242,1308.0666666666666,1308.61100375,39258.3301125,39258,1308.6,1310.1447094999999,39304.341284999995,39304,1310.1333333333334,4.1839275024831295,1,0,6,1,2,2,b'NB_23_frameA_foil.png',1314.328637002483,39429.85911007449,39429,1314.3
11,1314.3369075,39430.107225,39430,1314.3333333333333,1314.82014475,39444.6043425,39444,1314.8,1316.3538067499999,39490.61420249999,39490,1316.3333333333333,3.5653624868718907,2,1,2,2,2,3,b'SB_4_frameB.png',1319.9191692368718,39597.57507710615,39597,1319.9
12,1319.9350494999999,39598.051484999996,39598,1319.9333333333334,1320.43492625,39613.0477875,39613,1320.4333333333334,1321.96863825,39659.0591475,39659,1321.9666666666667,1.4621509314747527,2,1,2,2,2,3,b'SB_5_frameA.png',1323.4307891814747,39702.92367544424,39702,1323.4
13,1323.43461175,39703.0383525,39703,1323.4333333333334,1323.90130775,39717.0392325,39717,1323.9,1325.4350474999999,39763.051425,39763,1325.4333333333334,2.0748047434026375,1,0,6,1,2,2,b'NB_1_frameA_foil.png',1327.5098522434025,39825.29556730208,39825,1327.5
