trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,2074.6256412499997,62238.76923749999,62238,2074.6,2075.17551775,62255.265532499994,62255,2075.1666666666665,2077.20937475,62316.281242499994,62316,2077.2,1.1643834272399545,2,2,5,2,2.0,1.0,b'SB_6_ShortA.png',2078.37375817724,62351.21274531719,62351,2078.366666666667
2,2078.42131925,62352.639577500006,62352,2078.4,2078.9878795,62369.636385,62369,2078.9666666666667,2081.0214185,62430.642555,62430,2081.0,1.418867521744687,3,1,6,2,1.0,2.0,b'HB_26_LongA.png',2082.4402860217447,62473.20858065234,62473,2082.4333333333334
3,2082.4686269999997,62474.058809999995,62474,2082.4666666666667,2083.0851705,62492.555115,62492,2083.0666666666666,2085.11951175,62553.585352500006,62553,2085.1,0.9394176745554432,3,1,6,2,1.0,2.0,b'HB_18_ShortA.png',2086.0589294245556,62581.76788273667,62581,2086.0333333333333
4,2086.07779625,62582.333887500004,62582,2086.0666666666666,2086.6776695,62600.330084999994,62600,2086.6666666666665,2088.7126694999997,62661.38008499999,62661,2088.7,0.1206344902748242,3,1,6,2,1.0,2.0,b'HB_55_ShortA.png',2088.8333039902745,62664.999119708235,62664,2088.8
5,2088.845917,62665.377510000006,62665,2088.8333333333335,2089.39580425,62681.87412749999,62681,2089.366666666667,2091.43016375,62742.904912499995,62742,2091.4,1.2548795297625475,2,2,5,2,2.0,1.0,b'SB_19_ShortA.png',2092.6850432797623,62780.55129839287,62780,2092.6666666666665
6,2092.7020755,62781.06226499999,62781,2092.7,2093.2852945,62798.558834999996,62798,2093.266666666667,2095.31910475,62859.5731425,62859,2095.3,0.802235743147321,1,1,4,1,2.0,1.0,b'NB_7_LongA.png',2096.1213404931473,62883.64021479442,62883,2096.1
7,2096.12664425,62883.799327500004,62883,2096.1,2096.6432032499997,62899.29609749999,62899,2096.633333333333,2098.67657275,62960.297182500006,62960,2098.6666666666665,1.273975364281796,2,2,5,2,2.0,1.0,b'SB_12_ShortA.png',2099.950548114282,62998.51644342846,62998,2099.9333333333334
8,2099.96997475,62999.0992425,62999,2099.9666666666667,2100.48654325,63014.5962975,63014,2100.4666666666667,2102.5199395,63075.598184999995,63075,2102.5,1.2270228398847394,3,2,4,1,1.0,1.0,b'HB_40_LongA.png',2103.7469623398847,63112.40887019654,63112,2103.733333333333
9,2103.76220375,63112.8661125,63112,2103.733333333333,2104.312075,63129.36224999999,63129,2104.3,2106.345481,63190.364429999994,63190,2106.3333333333335,0.9219349173363298,3,1,6,2,1.0,2.0,b'HB_19_ShortA.png',2107.267415917336,63218.022477520084,63218,2107.266666666667
10,2107.28060125,63218.4180375,63218,2107.266666666667,2107.880482,63236.41446,63236,2107.866666666667,2109.91471075,63297.441322499995,63297,2109.9,1.2437378031318076,2,1,3,1,2.0,2.0,b'SB_38_ShortA.png',2111.1584485531316,63334.75345659395,63334,2111.133333333333
11,2111.16978425,63335.093527499994,63335,2111.1666666666665,2111.686339,63350.590169999996,63350,2111.6666666666665,2113.7205175,63411.615525,63411,2113.7,1.110793184430804,1,2,5,2,2.0,1.0,b'NB_28_LongA.png',2114.8313106844307,63444.939320532925,63444,2114.8
12,2114.8398095,63445.19428499999,63445,2114.8333333333335,2115.4063539999997,63462.190619999994,63462,2115.4,2117.43972525,63523.1917575,63523,2117.4333333333334,2.2513912045396864,3,1,5,2,1.0,1.0,b'HB_28_LongA.png',2119.6911164545395,63590.73349363619,63590,2119.6666666666665
13,2119.70694275,63591.2082825,63591,2119.7,2120.223497,63606.70491,63606,2120.2,2122.25821375,63667.7464125,63667,2122.233333333333,1.2833627146319486,2,2,6,2,2.0,2.0,b'SB_21_ShortA.png',2123.541576464632,63706.247293938955,63706,2123.5333333333333
14,2123.54588925,63706.376677500004,63706,2123.5333333333333,2124.0790927499997,63722.372782499995,63722,2124.0666666666666,2126.112987,63783.38961,63783,2126.1,1.320043504179921,2,1,3,1,2.0,2.0,b'SB_7_LongA.png',2127.43303050418,63822.990915125396,63822,2127.4
15,2127.45265575,63823.5796725,63823,2127.4333333333334,2127.9692145,63839.076434999995,63839,2127.9666666666667,2130.00260575,63900.0781725,63900,2130.0,1.7559332104283385,1,2,6,2,2.0,2.0,b'NB_30_LongA.png',2131.7585389604283,63952.75616881285,63952,2131.733333333333
16,2131.768794,63953.06382,63953,2131.766666666667,2132.3186655,63969.559965,63969,2132.3,2134.35314425,64030.594327499995,64030,2134.3333333333335,2.515519926440902,3,2,3,1,1.0,2.0,b'HB_35_LongA.png',2136.8686641764407,64106.05992529322,64106,2136.866666666667
17,2136.8754544999997,64106.26363499999,64106,2136.866666666667,2137.4086655,64122.259965000005,64122,2137.4,2139.4433047499997,64183.29914249999,64183,2139.4333333333334,1.1574556530686095,2,1,3,1,2.0,2.0,b'SB_28_LongA.png',2140.6007604030683,64218.02281209205,64218,2140.6
18,2140.6160725,64218.482175,64218,2140.6,2141.182626,64235.47877999999,64235,2141.1666666666665,2143.2161585,64296.484755,64296,2143.2,1.1665483862743713,2,2,7,2,2.0,3.0,b'SB_31_LongA.png',2144.3827068862743,64331.48120658823,64331,2144.366666666667
19,2144.3912095,64331.736285,64331,2144.366666666667,2144.92444325,64347.7332975,64347,2144.9,2146.9583427499997,64408.75028249999,64408,2146.9333333333334,0.7634761385852471,1,2,6,2,2.0,2.0,b'NB_17_ShortA.png',2147.721818888585,64431.65456665755,64431,2147.7
20,2147.7254319999997,64431.76295999999,64431,2147.7,2148.22533575,64446.760072499994,64446,2148.2,2150.25877425,64507.7632275,64507,2150.233333333333,1.0769111887784675,1,2,6,2,2.0,2.0,b'NB_18_ShortA.png',2151.3356854387785,64540.070563163354,64540,2151.3333333333335
21,2151.34568575,64540.3705725,64540,2151.3333333333335,2151.8288789999997,64554.86636999999,64554,2151.8,2153.8623119999997,64615.86935999999,64615,2153.8333333333335,0.5618283923249692,3,2,3,1,1.0,2.0,b'HB_27_LongA.png',2154.4241403923247,64632.72421176974,64632,2154.4
22,2154.42969125,64632.8907375,64632,2154.4,2154.9962179999998,64649.88653999999,64649,2154.9666666666667,2157.030338,64710.91014,64710,2157.0,0.7234575852635317,3,1,3,1,2.0,2.0,b'HB_13_ShortA.png',2157.7537955852636,64732.613867557906,64732,2157.733333333333
23,2157.76766525,64733.029957499995,64733,2157.766666666667,2158.31754775,64749.526432499995,64749,2158.3,2160.3516095,64810.548285,64810,2160.3333333333335,1.8494935607886873,1,1,2,1,2.0,3.0,b'NB_23_ShortA.png',2162.2011030607887,64866.03309182366,64866,2162.2
24,2162.21324,64866.3972,64866,2162.2,2162.77980075,64883.394022500004,64883,2162.766666666667,2164.81378225,64944.413467499995,64944,2164.8,1.2213512517046183,2,1,3,1,2.0,2.0,b'SB_32_LongA.png',2166.0351335017044,64981.05400505113,64981,2166.0333333333333
25,2166.039805,64981.194149999996,64981,2166.0333333333333,2166.6896792499997,65000.69037749999,65000,2166.6666666666665,2168.72320975,65061.6962925,65061,2168.7,1.5281553781824186,3,2,3,1,1.0,2.0,b'HB_33_LongA.png',2170.2513651281824,65107.54095384547,65107,2170.233333333333
26,2170.2729085,65108.187255000004,65108,2170.266666666667,2170.87278975,65126.183692499995,65126,2170.866666666667,2172.90742675,65187.2228025,65187,2172.9,1.290084529784508,2,1,2,1,2.0,3.0,b'SB_45_ShortA.png',2174.1975112797845,65225.925338393536,65225,2174.1666666666665
27,2174.208459,65226.253769999996,65226,2174.2,2174.80833425,65244.2500275,65244,2174.8,2176.8418309999997,65305.254929999996,65305,2176.8333333333335,0.6346250913920812,1,1,2,1,2.0,3.0,b'NB_28_ShortA.png',2177.476456091392,65324.29368274176,65324,2177.4666666666667
28,2177.48911625,65324.6734875,65324,2177.4666666666667,2178.0723295,65342.169884999996,65342,2178.0666666666666,2180.10708225,65403.2124675,65403,2180.1,2.4329906080965884,3,2,3,1,1.0,2.0,b'HB_32_LongA.png',2182.5400728580967,65476.2021857429,65476,2182.5333333333333
29,2182.5507254999998,65476.52176499999,65476,2182.5333333333333,2183.0672815,65492.018444999994,65492,2183.0666666666666,2185.1006755,65553.020265,65553,2185.1,1.2846733657061122,2,1,3,1,2.0,2.0,b'SB_25_ShortA.png',2186.385348865706,65591.56046597118,65591,2186.366666666667
30,2186.40209125,65592.0627375,65592,2186.4,2186.9686415,65609.059245,65609,2186.9666666666667,2189.0035802499997,65670.10740749999,65670,2189.0,1.2386945410398766,2,1,2,1,2.0,3.0,b'SB_49_LongA.png',2190.2422747910396,65707.26824373119,65707,2190.233333333333
31,2190.24612225,65707.3836675,65707,2190.233333333333,2190.8126669999997,65724.38001,65724,2190.8,2192.8472925,65785.418775,65785,2192.8333333333335,2.0659494393039495,1,2,7,2,2.0,3.0,b'NB_12_ShortA.png',2194.913241939304,65847.39725817912,65847,2194.9
