id,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Vstart_HZ,Vstart_bin,Vstart_regarded,stop_time,Vstop_HZ,Vstop_bin,Vstop_regarded,boundary1_time,boundary2_time,boundary3_time,stimCategory,Clip_name
0,0.058692999999999995,1.7607899999999999,1,0.03333333333333333,1.1281014999999999,33.843045,33,1.1,9.357859999999999,280.7358,280,9.333333333333334,5.1281015,1.1281014999999999,1.1281014999999999,0,b'NB_26.mp4'
1,9.37260575,281.1781725,281,9.366666666666667,10.2979305,308.937915,308,10.266666666666667,19.264183499999998,577.9255049999999,577,19.233333333333334,14.2979305,13.6972905,16.37153825,2,b'HB_7.mp4'
2,19.280296999999997,578.4089099999999,578,19.266666666666666,20.22123925,606.6371775,606,20.2,28.251898999999998,847.55697,847,28.233333333333334,24.22123925,22.0722035,26.0905515,2,b'HB_8.mp4'
3,28.26840875,848.0522625,848,28.266666666666666,29.17830275,875.3490825,875,29.166666666666668,37.27624425,1118.2873275,1118,37.266666666666666,33.17830275,29.17830275,29.17830275,2,b'HB_25.mp4'
4,37.29242625,1118.7727875,1118,37.266666666666666,38.3309025,1149.927075,1149,38.3,46.27819875,1388.3459625,1388,46.266666666666666,42.3309025,40.690307749999995,38.3309025,2,b'HB_2.mp4'
5,54.07786925,1622.3360774999999,1622,54.06666666666667,55.0365265,1651.095795,1651,55.03333333333333,63.299991,1898.99973,1898,63.266666666666666,59.0365265,55.0365265,55.0365265,0,b'NB_10.mp4'
6,63.316365749999996,1899.4909724999998,1899,63.3,64.36593574999999,1930.9780724999998,1930,64.33333333333333,72.53179475,2175.9538425,2175,72.5,69.89489549999999,64.36593574999999,64.36593574999999,1,b'SB_2.mp4'
7,72.547962,2176.4388599999997,2176,72.53333333333333,73.55490975,2206.6472925,2206,73.53333333333333,81.70014725,2451.0044175,2451,81.7,76.981788,73.55490975,73.55490975,1,b'SB_14.mp4'
8,81.71659799999999,2451.4979399999997,2451,81.7,82.6821825,2480.465475,2480,82.66666666666667,90.88082525,2726.4247575,2726,90.86666666666666,86.6821825,82.6821825,82.6821825,0,b'NB_13.mp4'
9,90.89700925,2726.9102775,2726,90.86666666666666,91.98121375,2759.4364124999997,2759,91.96666666666667,100.079004,3002.37012,3002,100.06666666666666,97.8056565,91.98121375,91.98121375,1,b'SB_10.mp4'
10,104.81193825,3144.3581475,3144,104.8,105.87763125,3176.3289375,3176,105.86666666666666,113.94186499999999,3418.2559499999998,3418,113.93333333333334,109.87763125,105.87763125,105.87763125,2,b'HB_16.mp4'
11,113.958072,3418.7421600000002,3418,113.93333333333334,114.96266999999999,3448.8801,3448,114.93333333333334,122.9285645,3687.856935,3687,122.9,116.50491299999999,118.07725049999999,119.52283675,1,b'SB_27.mp4'
12,122.9447725,3688.343175,3688,122.93333333333334,123.86930824999999,3716.0792475,3716,123.86666666666666,131.80152425,3954.0457275,3954,131.8,126.56756675,128.12141275,123.86930824999999,1,b'SB_23.mp4'
13,131.8176555,3954.529665,3954,131.8,132.7361235,3982.0837049999996,3982,132.73333333333332,139.84971199999998,4195.491359999999,4195,139.83333333333334,136.7361235,132.7361235,132.7361235,0,b'NB_25.mp4'
14,139.86594225,4195.9782675,4195,139.83333333333334,140.9005345,4227.016035,4227,140.9,149.3334165,4480.002495,4480,149.33333333333334,144.9005345,140.9005345,140.9005345,2,b'HB_22.mp4'
15,149.34964725,4480.4894175,4480,149.33333333333334,150.3917335,4511.752004999999,4511,150.36666666666667,158.3255635,4749.7669049999995,4749,158.3,155.465352,150.3917335,150.3917335,1,b'SB_1.mp4'
16,158.34178574999999,4750.2535725,4750,158.33333333333334,159.4379595,4783.138785,4783,159.43333333333334,167.369836,5021.09508,5021,167.36666666666667,163.4379595,161.70285225,165.64510199999998,2,b'HB_13.mp4'
17,176.0686275,5282.058825,5282,176.06666666666666,177.16109724999998,5314.8329175,5314,177.13333333333333,185.19441874999998,5555.8325625,5555,185.16666666666666,181.16109724999998,179.62426675,183.03574425,2,b'HB_9.mp4'
18,185.2106695,5556.320084999999,5556,185.2,186.19108325,5585.7324975,5585,186.16666666666666,194.15533875,5824.6601625,5824,194.13333333333333,190.19108325,186.19108325,186.19108325,2,b'HB_24.mp4'
19,194.17162424999998,5825.148727499999,5825,194.16666666666666,195.10900725,5853.2702174999995,5853,195.1,203.10511674999998,6093.153502499999,6093,203.1,199.10900725,195.10900725,195.10900725,0,b'NB_19.mp4'
20,203.12126924999998,6093.6380775,6093,203.1,204.09913999999998,6122.9742,6122,204.06666666666666,212.13324649999998,6363.997394999999,6363,212.1,208.09913999999998,204.09913999999998,204.09913999999998,0,b'NB_12.mp4'
21,212.14940324999998,6364.482097499999,6364,212.13333333333333,213.226427,6396.79281,6396,213.2,221.22313724999998,6636.694117499999,6636,221.2,217.226427,213.226427,213.226427,0,b'NB_2.mp4'
22,221.23941499999998,6637.182449999999,6637,221.23333333333332,222.258459,6667.753769999999,6667,222.23333333333332,230.5909485,6917.7284549999995,6917,230.56666666666666,226.258459,222.258459,222.258459,2,b'HB_26.mp4'
23,230.60684325,6918.2052975,6918,230.6,231.63248249999998,6948.974474999999,6948,231.6,239.598962,7187.96886,7187,239.56666666666666,234.0249735,231.63248249999998,231.63248249999998,1,b'SB_7.mp4'
24,258.2977495,7748.932485,7748,258.26666666666665,259.38988175,7781.696452499999,7781,259.3666666666667,267.45619775,8023.6859325000005,8023,267.43333333333334,263.38988175,259.38988175,259.38988175,2,b'HB_20.mp4'
25,267.47243249999997,8024.1729749999995,8024,267.46666666666664,268.420385,8052.6115500000005,8052,268.4,275.71926025,8271.5778075,8271,275.7,272.1547925,268.420385,268.420385,1,b'SB_8.mp4'
26,275.73551125,8272.0653375,8272,275.73333333333335,276.69911675,8300.973502499999,8300,276.6666666666667,284.69787375,8540.936212499999,8540,284.6666666666667,280.69911675,276.69911675,276.69911675,0,b'NB_14.mp4'
27,284.71383549999996,8541.415065,8541,284.7,285.67107649999997,8570.132295,8570,285.6666666666667,293.435543,8803.06629,8803,293.43333333333334,289.67107649999997,285.67107649999997,285.67107649999997,0,b'NB_23.mp4'
28,293.4517835,8803.553505,8803,293.43333333333334,294.53538599999996,8836.06158,8836,294.53333333333336,303.46588725,9103.976617499999,9103,303.43333333333334,297.366857,299.15131099999996,294.53538599999996,1,b'SB_18.mp4'
29,303.48180775,9104.454232499998,9104,303.46666666666664,304.54351725,9136.305517499999,9136,304.53333333333336,312.7407555,9382.222665,9382,312.73333333333335,308.54351725,304.54351725,304.54351725,2,b'HB_19.mp4'
30,325.00680825,9750.2042475,9750,325.0,326.10230125,9783.0690375,9783,326.1,334.0681755,10022.045265,10022,334.06666666666666,330.10230125,326.10230125,326.10230125,0,b'NB_8.mp4'
31,334.08432275,10022.5296825,10022,334.06666666666666,335.0189425,10050.568275,10050,335.0,343.08363875,10292.509162499999,10292,343.06666666666666,339.0189425,335.0189425,335.0189425,2,b'HB_18.mp4'
32,343.09975499999996,10292.992649999998,10292,343.06666666666666,344.16079249999996,10324.823774999999,10324,344.1333333333333,352.15849025,10564.7547075,10564,352.1333333333333,348.16079249999996,344.16079249999996,344.16079249999996,0,b'NB_30.mp4'
33,352.17473,10565.2419,10565,352.1666666666667,353.14760974999996,10594.428292499999,10594,353.1333333333333,361.25218424999997,10837.565527499999,10837,361.23333333333335,353.69927874999996,354.97958775,356.73427449999997,1,b'SB_30.mp4'
34,361.26840949999996,10838.052284999998,10838,361.26666666666665,362.28078475,10868.4235425,10868,362.26666666666665,370.94518425,11128.3555275,11128,370.93333333333334,365.1997695,366.542143,362.28078475,1,b'SB_20.mp4'
