trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
33,2468.09449625,74042.8348875,74042,2468.0666666666666,2468.676461,74060.29383,74060,2468.6666666666665,2470.70778325,74121.2334975,74121,2470.7,3.371406699437557,2,1,2,1,2.0,3.0,b'SB_33_ShortA.png',2474.0791899494375,74222.37569848313,74222,2474.0666666666666
34,2474.096533,74222.89598999999,74222,2474.0666666666666,2474.6985692499998,74240.95707749999,74240,2474.6666666666665,2476.72987725,74301.8963175,74301,2476.7,2.0938172845180816,3,1,3,1,2.0,2.0,b'HB_7_ShortA.png',2478.823694534518,74364.71083603553,74364,2478.8
35,2478.83512775,74365.05383250001,74365,2478.8333333333335,2479.45723375,74383.7170125,74383,2479.4333333333334,2481.48861325,74444.6583975,74444,2481.4666666666667,1.1080594057925737,1,2,7,2,2.0,3.0,b'NB_25_LongA.png',2482.5966726557926,74477.90017967377,74477,2482.5666666666666
36,2482.6052944999997,74478.158835,74478,2482.6,2483.207327,74496.21981000001,74496,2483.2,2485.2384015,74557.152045,74557,2485.233333333333,1.5450770547486172,1,1,2,1,2.0,3.0,b'NB_6_LongA.png',2486.7834785547484,74603.50435664246,74603,2486.766666666667
37,2486.7953187499998,74603.85956249999,74603,2486.766666666667,2487.417384,74622.52152,74622,2487.4,2489.4486752499997,74683.46025749999,74683,2489.4333333333334,0.0,2,1,1,1,2.0,0.0,b'SB_38_LongA.png',2489.4486752499997,74683.46025749999,74683,2489.4333333333334
38,2491.0644574999997,74731.933725,74731,2491.0333333333333,2491.66659025,74749.99770749999,74749,2491.633333333333,2493.6977992499997,74810.93397749998,74810,2493.6666666666665,2.3601284395549555,3,1,5,2,1.0,1.0,b'HB_27_LongA.png',2496.0579276895546,74881.73783068664,74881,2496.0333333333333
39,2496.071901,74882.15702999999,74882,2496.0666666666666,2496.67392875,74900.2178625,74900,2496.6666666666665,2498.70540125,74961.16203749999,74961,2498.7,1.070148684796095,1,2,7,2,2.0,3.0,b'NB_8_LongA.png',2499.775549934796,74993.26649804387,74993,2499.766666666667
40,2499.7816279999997,74993.44884,74993,2499.766666666667,2500.3836305,75011.508915,75011,2500.366666666667,2502.4149724999997,75072.44917499999,75072,2502.4,0.9624359658473622,1,2,7,2,2.0,3.0,b'NB_28_LongA.png',2503.377408465847,75101.3222539754,75101,2503.366666666667
41,2503.393422,75101.80266,75101,2503.366666666667,2504.05562525,75121.6687575,75121,2504.0333333333333,2506.0869315,75182.607945,75182,2506.0666666666666,3.625887627132215,2,2,7,2,2.0,3.0,b'SB_53_shortA.png',2509.712819127132,75291.38457381396,75291,2509.7
42,2509.7198745,75291.596235,75291,2509.7,2510.301724,75309.05172,75309,2510.3,2512.33319025,75369.9957075,75369,2512.3,2.5725383507851802,3,1,5,2,1.0,1.0,b'HB_11_LongA.png',2514.905728600785,75447.17185802355,75447,2514.9
