trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,2091.477231,62744.31692999999,62744,2091.4666666666667,2092.01042375,62760.3127125,62760,2092.0,2094.04479925,62821.34397749999,62821,2094.0333333333333,0.0,2,2,1,1,1.0,0.0,b'SB_15_LongA.png',2094.04479925,62821.34397749999,62821,2094.0333333333333
2,2093.05572,62791.671599999994,62791,2093.0333333333333,2093.6556137499997,62809.66841249999,62809,2093.633333333333,2095.68931325,62870.6793975,62870,2095.6666666666665,0.0,2,2,1,1,1.0,0.0,b'SB_25_ShortA.png',2095.68931325,62870.6793975,62870,2095.6666666666665
3,2098.1296795,62943.89038499999,62943,2098.1,2098.6462349999997,62959.38704999999,62959,2098.633333333333,2100.69827,63020.948099999994,63020,2100.6666666666665,-0.5600651726708747,2,2,7,2,2.0,3.0,b'SB_11_ShortA.png',2100.138204827329,63004.14614481987,63004,2100.133333333333
4,2100.176611,63005.29833,63005,2100.1666666666665,2100.793157,63023.79471,63023,2100.766666666667,2102.826694,63084.80082,63084,2102.8,3.3779442380327964,3,2,6,2,2.0,2.0,b'HB_42_ShortA.png',2106.2046382380327,63186.13914714098,63186,2106.2
5,2106.23198525,63186.9595575,63186,2106.2,2106.74855975,63202.4567925,63202,2106.733333333333,2108.7835075,63263.50522499999,63263,2108.766666666667,2.4746014766569715,3,1,4,1,2.0,1.0,b'HB_60_ShortA.png',2111.258108976657,63337.7432692997,63337,2111.233333333333
6,2111.2828719999998,63338.48615999999,63338,2111.266666666667,2111.8827552499997,63356.48265749999,63356,2111.866666666667,2113.91704075,63417.511222500005,63417,2113.9,2.43159091839334,1,2,6,2,2.0,2.0,b'NB_29_ShortA.png',2116.3486316683934,63490.458950051805,63490,2116.3333333333335
7,2116.3614334999997,63490.843004999995,63490,2116.3333333333335,2116.9113414999997,63507.34024499999,63507,2116.9,2118.9447274999998,63568.341824999996,63568,2118.9333333333334,2.9594106420408934,2,2,7,2,2.0,3.0,b'SB_37_LongA.png',2121.9041381420407,63657.12414426122,63657,2121.9
8,2121.91555925,63657.466777500005,63657,2121.9,2122.48210875,63674.4632625,63674,2122.4666666666667,2124.5158895,63735.476685,63735,2124.5,-0.19038334747892804,3,2,6,2,2.0,2.0,b'HB_3_ShortA.png',2124.325506152521,63729.76518457563,63729,2124.3
9,2124.333716,63730.01148,63730,2124.3333333333335,2124.88361825,63746.508547499994,63746,2124.866666666667,2126.91746725,63807.52401749999,63807,2126.9,-3.4178852004697546,2,1,3,1,2.0,2.0,b'SB_30_ShortA.png',2123.49958204953,63704.9874614859,63704,2123.4666666666667
10,2123.51708725,63705.5126175,63705,2123.5,2124.01698375,63720.50951249999,63720,2124.0,2126.0503922499997,63781.51176749999,63781,2126.0333333333333,0.0,2,1,1,1,2.0,0.0,b'SB_51_LongA.png',2126.0503922499997,63781.51176749999,63781,2126.0333333333333
11,2128.11383,63843.414899999996,63843,2128.1,2128.697033,63860.91099,63860,2128.6666666666665,2130.7314355,63921.943065,63921,2130.7,0.0,3,2,1,1,1.0,0.0,b'HB_18_ShortA.png',2130.7314355,63921.943065,63921,2130.7
12,2135.80507425,64074.1522275,64074,2135.8,2136.35495325,64090.6485975,64090,2136.3333333333335,2138.38962925,64151.6888775,64151,2138.366666666667,1.1370182030368596,3,1,3,1,2.0,2.0,b'HB_12_ShortA.png',2139.5266474530367,64185.7994235911,64185,2139.5
13,2139.54344175,64186.3032525,64186,2139.5333333333333,2140.0933299999997,64202.79989999999,64202,2140.0666666666666,2142.1275465,64263.826395,64263,2142.1,1.5815911976242205,2,2,7,2,2.0,3.0,b'SB_26_LongA.png',2143.709137697624,64311.27413092872,64311,2143.7
14,2143.727293,64311.81879,64311,2143.7,2144.2438469999997,64327.315409999996,64327,2144.233333333333,2146.2781885,64388.345655,64388,2146.266666666667,2.9559817416156875,3,1,4,1,2.0,1.0,b'HB_50_LongA.png',2149.2341702416156,64477.02510724847,64477,2149.233333333333
15,2149.2515722499998,64477.54716749999,64477,2149.233333333333,2149.85144575,64495.543372500004,64495,2149.8333333333335,2151.885647,64556.569410000004,64556,2151.866666666667,0.0,3,2,1,1,1.0,0.0,b'HB_22_ShortA.png',2151.885647,64556.569410000004,64556,2151.866666666667
16,2156.244679,64687.34037,64687,2156.233333333333,2156.84456575,64705.3369725,64705,2156.8333333333335,2158.87888975,64766.3666925,64766,2158.866666666667,0.0,3,1,1,1,2.0,0.0,b'HB_15_ShortA.png',2158.87888975,64766.3666925,64766,2158.866666666667
17,2161.3015385,64839.046154999996,64839,2161.3,2161.88473725,64856.5421175,64856,2161.866666666667,2163.9195434999997,64917.58630499999,64917,2163.9,-0.14518587100610603,1,1,4,1,2.0,1.0,b'NB_3_ShortA.png',2163.7743576289936,64913.23072886981,64913,2163.766666666667
18,2163.7949375,64913.848125,64913,2163.766666666667,2164.3948259999997,64931.84477999999,64931,2164.366666666667,2166.42829925,64992.84897749999,64992,2166.4,2.0525224438897567,3,1,4,1,2.0,1.0,b'HB_7_LongA.png',2168.4808216938895,65054.42465081668,65054,2168.4666666666667
19,2168.49351025,65054.8053075,65054,2168.4666666666667,2169.07671875,65072.301562500004,65072,2169.0666666666666,2171.1102444999997,65133.30733499999,65133,2171.1,0.0,1,2,1,1,1.0,0.0,b'NB_18_LongA.png',2171.1102444999997,65133.30733499999,65133,2171.1
20,2169.8924079999997,65096.77223999999,65096,2169.866666666667,2170.37564225,65111.2692675,65111,2170.366666666667,2172.40932975,65172.279892499995,65172,2172.4,0.0,1,1,1,1,2.0,0.0,b'NB_28_ShortA.png',2172.40932975,65172.279892499995,65172,2172.4
21,2172.8428215,65185.284645,65185,2172.8333333333335,2173.3760589999997,65201.281769999994,65201,2173.366666666667,2175.4106455,65262.319365,65262,2175.4,1.3256147351494292,1,1,4,1,2.0,1.0,b'NB_6_LongA.png',2176.7362602351495,65302.087807054486,65302,2176.733333333333
22,2176.7535335,65302.606004999994,65302,2176.733333333333,2177.3534087499997,65320.60226249999,65320,2177.3333333333335,2179.38716775,65381.615032500005,65381,2179.366666666667,3.1634412265993888,3,2,5,2,2.0,1.0,b'HB_41_LongA.png',2182.5506089765995,65476.51826929799,65476,2182.5333333333333
