trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,stimuli_type,resp_value,old_new,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,1094.75920625,32842.7761875,32842,1094.7333333333333,1095.3090869999999,32859.27260999999,32859,1095.3,1096.87030875,32906.1092625,32906,1096.8666666666666,1.3505551034031669,1,1,3,2,2,2,b'NB_19_frameB.png',1098.2208638534032,32946.6259156021,32946,1098.2
2,1098.2416322499998,32947.248967499996,32947,1098.2333333333333,1098.791516,32963.74548,32963,1098.7666666666667,1100.32583825,33009.775147500004,33009,1100.3,1.8678986939194147,2,1,2,2,2,3,b'SB_1_frameB.png',1102.1937369439195,33065.81210831759,33065,1102.1666666666667
3,1102.28891925,33068.6675775,33068,1102.2666666666667,1102.8054835,33084.164505,33084,1102.8,1104.3389714999998,33130.16914499999,33130,1104.3333333333333,1.3545836040866561,1,1,3,2,2,2,b'NB_7_frameB.png',1105.6935551040865,33170.80665312259,33170,1105.6666666666667
4,1105.708979,33171.26937,33171,1105.7,1106.1755409999998,33185.266229999994,33185,1106.1666666666667,1107.71081125,33231.3243375,33231,1107.7,1.3528489803720731,1,1,3,2,2,2,b'NB_24_frameA.png',1109.063660230372,33271.909806911164,33271,1109.0333333333333
5,1109.1408689999998,33274.22607,33274,1109.1333333333334,1109.674078,33290.22234,33290,1109.6666666666667,1111.22983675,33336.8951025,33336,1111.2,2.027900085056899,2,0,6,1,2,2,b'SB_2_frameB_foil.png',1113.257736835057,33397.732105051706,33397,1113.2333333333333
6,1113.40108825,33402.0326475,33402,1113.4,1113.9176392499999,33417.52917749999,33417,1113.9,1115.4527679999999,33463.58304,33463,1115.4333333333334,1.3526597693999065,1,0,7,1,2,3,b'NB_15_frameA_foil.png',1116.8054277693998,33504.162833081995,33504,1116.8
7,1116.8191445,33504.574335,33504,1116.8,1117.3690215,33521.070645,33521,1117.3666666666666,1118.9034542499999,33567.10362749999,33567,1118.9,1.762917021434987,3,0,2,2,1,3,b'HB_9_frameB_foil.png',1120.6663712714349,33619.99113814304,33619,1120.6333333333334
8,1120.8393537499999,33625.18061249999,33625,1120.8333333333333,1121.4059115,33642.177345000004,33642,1121.4,1122.939942,33688.19826,33688,1122.9333333333334,1.0561047807859723,3,1,2,2,2,3,b'HB_2_frameA.png',1123.996046780786,33719.88140342358,33719,1123.9666666666667
9,1124.19994225,33725.9982675,33725,1124.1666666666667,1124.69983725,33740.9951175,33740,1124.6666666666667,1126.23440525,33787.0321575,33787,1126.2333333333333,2.061230791878188,3,0,7,1,2,3,b'HB_1_frameA_foil.png',1128.2956360418782,33848.86908125634,33848,1128.2666666666667
10,1128.30968625,33849.2905875,33849,1128.3,1128.8095907499999,33864.2877225,33864,1128.8,1130.3438565,33910.315695,33910,1130.3333333333333,1.7245967583585298,2,0,7,1,2,3,b'SB_5_frameB_foil.png',1132.0684532583584,33962.05359775075,33962,1132.0666666666666
11,1132.1160344999998,33963.481035,33963,1132.1,1132.6825804999999,33980.477414999994,33980,1132.6666666666667,1134.21832225,34026.5496675,34026,1134.2,1.3532516089180717,1,1,2,2,2,3,b'NB_18_frameA.png',1135.571573858918,34067.147215767545,34067,1135.5666666666666
12,1135.58492125,34067.5476375,34067,1135.5666666666666,1136.05150075,34081.5450225,34081,1136.0333333333333,1137.58642425,34127.5927275,34127,1137.5666666666666,1.528567383036716,2,0,7,1,2,3,b'SB_4_frameB_foil.png',1139.1149916330367,34173.4497489911,34173,1139.1
13,1139.1774269999999,34175.32281,34175,1139.1666666666667,1139.660623,34189.81869,34189,1139.6333333333334,1141.19446,34235.8338,34235,1141.1666666666667,1.3511733606865164,1,0,7,1,2,3,b'NB_19_frameA_foil.png',1142.5456333606865,34276.369000820596,34276,1142.5333333333333
