trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,stimuli_type,resp_value,old_new,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,1103.3874127499998,33101.6223825,33101,1103.3666666666666,1103.95402425,33118.6207275,33118,1103.9333333333334,1105.48978225,33164.6934675,33164,1105.4666666666667,1.7748126335791312,3,0,6,1,2,2,b'HB_4_frameA_foil.png',1107.264594883579,33217.937846507375,33217,1107.2333333333333
2,1107.28426,33218.527799999996,33218,1107.2666666666667,1107.8009077499999,33234.0272325,33234,1107.8,1109.3345017499998,33280.035052499996,33280,1109.3333333333333,0.16706862784121768,1,1,3,2,2,2,b'NB_26_frameA.png',1109.501570377841,33285.04711133523,33285,1109.5
3,1109.519524,33285.58572,33285,1109.5,1110.052688,33301.58064,33301,1110.0333333333333,1111.586202,33347.58606,33347,1111.5666666666666,1.7876416273138602,3,1,3,2,2,2,b'HB_2_frameA.png',1113.3738436273138,33401.21530881942,33401,1113.3666666666666
4,1113.3909405,33401.728214999996,33401,1113.3666666666666,1113.8575415,33415.726245,33415,1113.8333333333333,1115.39108275,33461.732482499996,33461,1115.3666666666666,1.1649740687225858,2,1,3,2,2,2,b'SB_6_frameB.png',1116.5560568187225,33496.68170456168,33496,1116.5333333333333
5,1116.55970975,33496.7912925,33496,1116.5333333333333,1117.026324,33510.78972,33510,1117.0,1118.55975175,33556.7925525,33556,1118.5333333333333,1.9883345326979907,1,0,6,1,2,2,b'NB_9_frameA_foil.png',1120.548086282698,33616.44258848094,33616,1120.5333333333333
6,1120.5549597499999,33616.6487925,33616,1120.5333333333333,1121.02161,33630.6483,33630,1121.0,1122.555832,33676.674960000004,33676,1122.5333333333333,1.2479066746600438,2,1,2,2,2,3,b'SB_1_frameA.png',1123.80373867466,33714.112160239805,33714,1123.8
7,1123.8091305,33714.273915,33714,1123.8,1124.325734,33729.772020000004,33729,1124.3,1125.85941275,33775.7823825,33775,1125.8333333333333,2.00550927986842,3,1,2,2,2,3,b'HB_3_frameA.png',1127.8649220298685,33835.947660896054,33835,1127.8333333333333
8,1127.8669975,33836.009925,33836,1127.8666666666666,1128.4170387499998,33852.5111625,33852,1128.4,1129.9504722499998,33898.5141675,33898,1129.9333333333334,2.299140180059112,3,1,3,2,2,2,b'HB_1_frameB.png',1132.249612430059,33967.48837290177,33967,1132.2333333333333
9,1132.26307875,33967.8923625,33967,1132.2333333333333,1132.7463625,33982.390875,33982,1132.7333333333333,1134.28014025,34028.404207499996,34028,1134.2666666666667,0.7254360356891993,2,0,7,1,2,3,b'SB_4_frameA_foil.png',1135.0055762856891,34050.16728857067,34050,1135.0
10,1135.01368975,34050.410692499994,34050,1135.0,1135.546951,34066.40853,34066,1135.5333333333333,1137.08063625,34112.4190875,34112,1137.0666666666666,1.3971028101041156,2,1,3,2,2,2,b'SB_1_frameB.png',1138.477739060104,34154.33217180312,34154,1138.4666666666667
11,1138.4815925,34154.447775,34154,1138.4666666666667,1138.98163775,34169.4491325,34169,1138.9666666666667,1140.51512775,34215.453832499996,34215,1140.5,1.7400246370671084,1,0,6,1,2,2,b'NB_21_frameA_foil.png',1142.255152387067,34267.65457161201,34267,1142.2333333333333
12,1142.26137525,34267.8412575,34267,1142.2333333333333,1142.77792925,34283.3378775,34283,1142.7666666666667,1144.3115189999999,34329.34557,34329,1144.3,2.316036383217579,1,1,3,2,2,2,b'NB_22_frameA.png',1146.6275553832174,34398.826661496525,34398,1146.6
13,1146.6299219999999,34398.897659999995,34398,1146.6,1147.09655425,34412.8966275,34412,1147.0666666666666,1148.630258,34458.907739999995,34458,1148.6,1.6550835664311307,2,0,7,1,2,3,b'SB_1_frameA_foil.png',1150.285341566431,34508.56024699293,34508,1150.2666666666667
14,1150.2996745,34508.990235000005,34508,1150.2666666666667,1150.799548,34523.98644,34523,1150.7666666666667,1152.3329597499999,34569.98879249999,34569,1152.3,1.6957503819576232,1,0,7,1,2,3,b'NB_6_frameB_foil.png',1154.0287101319575,34620.86130395872,34620,1154.0
15,1154.04529775,34621.3589325,34621,1154.0333333333333,1154.51198075,34635.3594225,34635,1154.5,1156.0455789999999,34681.36736999999,34681,1156.0333333333333,1.0187167548810976,1,1,2,2,2,3,b'NB_12_frameA.png',1157.064295754881,34711.92887264643,34711,1157.0333333333333
