trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,stimuli_type,resp_value,old_new,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
31,1567.43410875,47023.0232625,47023,1567.4333333333334,1567.9673384999999,47039.020155,47039,1567.9666666666667,1569.5009269999998,47085.02780999999,47085,1569.5,1.567241341312183,2,1,2,2,2,3,b'SB_8_frameA.png',1571.068168341312,47132.04505023936,47132,1571.0666666666666
32,1571.0852115,47132.556345,47132,1571.0666666666666,1571.5517694999999,47146.55308499999,47146,1571.5333333333333,1573.0857334999998,47192.572004999995,47192,1573.0666666666666,1.5750724902609363,2,0,7,1,2,3,b'SB_8_frameB_foil.png',1574.6608059902608,47239.82417970782,47239,1574.6333333333334
33,1574.671709,47240.15127,47240,1574.6666666666667,1575.17161425,47255.1484275,47255,1575.1666666666667,1576.7051795,47301.155385,47301,1576.7,1.4124150628922507,2,1,2,2,2,3,b'SB_1_frameA.png',1578.1175945628922,47343.527836886766,47343,1578.1
34,1578.1270882499998,47343.812647499995,47343,1578.1,1578.6436615,47359.309845,47359,1578.6333333333334,1580.1770239999998,47405.310719999994,47405,1580.1666666666667,1.076421331235906,2,0,3,2,1,2,b'SB_7_frameA_foil.png',1581.2534453312358,47437.60335993707,47437,1581.2333333333333
35,1581.2745435,47438.236305,47438,1581.2666666666667,1581.7910937499998,47453.7328125,47453,1581.7666666666667,1583.32484675,47499.7454025,47499,1583.3,1.5689860237762332,1,0,7,1,2,3,b'NB_16_frameB_foil.png',1584.8938327737762,47546.814983213284,47546,1584.8666666666666
36,1584.9112155,47547.336465,47547,1584.9,1585.4777705,47564.333114999994,47564,1585.4666666666667,1587.0112205,47610.336615,47610,1587.0,1.4259630437009037,1,0,7,1,2,3,b'NB_6_frameB_foil.png',1588.437183543701,47653.11550631103,47653,1588.4333333333334
37,1588.4476372499998,47653.429117499996,47653,1588.4333333333334,1588.99753825,47669.926147499995,47669,1588.9666666666667,1590.5320325,47715.960975,47715,1590.5,1.5171387695590965,1,0,7,1,2,3,b'NB_13_frameA_foil.png',1592.049171269559,47761.475138086775,47761,1592.0333333333333
38,1592.05523525,47761.65705749999,47761,1592.0333333333333,1592.5384609999999,47776.153829999996,47776,1592.5333333333333,1594.0729999999999,47822.189999999995,47822,1594.0666666666666,1.5551356377545744,2,0,6,1,2,2,b'SB_2_frameB_foil.png',1595.6281356377544,47868.84406913263,47868,1595.6
39,1595.6437079999998,47869.311239999995,47869,1595.6333333333334,1596.2102532499998,47886.307597499996,47886,1596.2,1597.74437475,47932.3312425,47932,1597.7333333333333,1.3801340145582799,1,0,7,1,2,3,b'NB_30_frameB_foil.png',1599.1245087645582,47973.735262936745,47973,1599.1
40,1599.1371434999999,47974.114304999996,47974,1599.1333333333334,1599.6536987499999,47989.610962499995,47989,1599.6333333333334,1601.1873134999998,48035.619405,48035,1601.1666666666667,1.3571535522933118,2,0,7,1,2,3,b'SB_8_frameA_foil.png',1602.5444670522932,48076.3340115688,48076,1602.5333333333333
41,1602.55161725,48076.5485175,48076,1602.5333333333333,1603.0848442499998,48092.545327499996,48092,1603.0666666666666,1604.61930525,48138.579157500004,48138,1604.6,1.3999263752484694,2,1,7,1,1,3,b'SB_6_frameA.png',1606.0192316252485,48180.57694875746,48180,1606.0
42,1606.0251385,48180.754154999995,48180,1606.0,1606.508284,48195.24852,48195,1606.5,1608.04282425,48241.2847275,48241,1608.0333333333333,1.2460353142523672,1,1,2,2,2,3,b'NB_12_frameA.png',1609.2888595642523,48278.66578692757,48278,1609.2666666666667
43,1609.3074185,48279.222555,48279,1609.3,1609.7906775,48293.720324999995,48293,1609.7666666666667,1611.32436625,48339.7309875,48339,1611.3,1.5868501605873462,2,1,7,1,1,3,b'SB_1_frameB.png',1612.9112164105873,48387.33649231762,48387,1612.9
44,1612.9184962499999,48387.554887499995,48387,1612.9,1613.4350674999998,48403.052025,48403,1613.4333333333334,1614.9696904999998,48449.090715,48449,1614.9666666666667,1.2832621977140661,1,1,7,1,1,3,b'NB_23_frameB.png',1616.252952697714,48487.58858093142,48487,1616.2333333333333
45,1616.269492,48488.08476,48488,1616.2666666666667,1616.7857932499999,48503.573797499994,48503,1616.7666666666667,1618.3205512499999,48549.6165375,48549,1618.3,1.4361079903610516,2,0,7,1,2,3,b'SB_3_frameB_foil.png',1619.756659240361,48592.69977721083,48592,1619.7333333333333
46,1619.76843975,48593.053192499996,48593,1619.7666666666667,1620.2183404999998,48606.550214999996,48606,1620.2,1621.7517002499999,48652.5510075,48652,1621.7333333333333,1.2905220618413296,1,1,2,2,2,3,b'NB_3_frameB.png',1623.0422223118412,48691.26666935524,48691,1623.0333333333333
47,1623.055237,48691.65711,48691,1623.0333333333333,1623.55513,48706.6539,48706,1623.5333333333333,1625.0885389999999,48752.656169999995,48752,1625.0666666666666,0.7283155278128106,2,1,2,2,2,3,b'SB_2_frameB.png',1625.8168545278127,48774.50563583438,48774,1625.8
48,1625.83303275,48774.9909825,48774,1625.8,1626.3329187499999,48789.9875625,48789,1626.3,1627.8673764999999,48836.021295,48836,1627.8666666666666,1.38451360311592,3,0,6,1,2,2,b'HB_7_frameA_foil.png',1629.2518901031158,48877.556703093476,48877,1629.2333333333333
49,1629.268259,48878.04777,48878,1629.2666666666667,1629.8014812499998,48894.04443749999,48894,1629.8,1631.33517325,48940.0551975,48940,1631.3333333333333,1.4886480594868772,1,1,2,2,2,3,b'NB_7_frameB.png',1632.823821309487,48984.714639284604,48984,1632.8
50,1632.84267875,48985.2803625,48985,1632.8333333333333,1633.3425785,49000.277355,49000,1633.3333333333333,1634.8759595,49046.278784999995,49046,1634.8666666666666,1.3240420015354175,1,1,2,2,2,3,b'NB_6_frameA.png',1636.2000015015353,49086.00004504606,49086,1636.2
51,1636.20844475,49086.2533425,49086,1636.2,1636.758314,49102.74942,49102,1636.7333333333333,1638.2927687499998,49148.78306249999,49148,1638.2666666666667,1.5353690976044163,3,1,3,2,2,2,b'HB_9_frameB.png',1639.8281378476042,49194.844135428124,49194,1639.8
52,1639.8327299999999,49194.9819,49194,1639.8,1640.29931575,49208.9794725,49208,1640.2666666666667,1641.833087,49254.99261,49254,1641.8,1.0815238362411037,2,0,7,1,2,3,b'SB_5_frameB_foil.png',1642.914610836241,49287.438325087234,49287,1642.9
53,1642.9336194999998,49288.008584999996,49288,1642.9333333333334,1643.4168645,49302.505935,49302,1643.4,1644.950959,49348.52877,49348,1644.9333333333334,1.3511180807254277,3,1,3,2,2,2,b'HB_3_frameA.png',1646.3020770807254,49389.06231242176,49389,1646.3
54,1646.31839625,49389.5518875,49389,1646.3,1646.88493675,49406.5481025,49406,1646.8666666666666,1648.418354,49452.550619999995,49452,1648.4,1.451720577722881,3,0,6,1,2,2,b'HB_5_frameB_foil.png',1649.8700745777228,49496.10223733168,49496,1649.8666666666666
55,1649.88591825,49496.5775475,49496,1649.8666666666666,1650.3858185,49511.574555,49511,1650.3666666666666,1651.9192415,49557.577245,49557,1651.9,1.5072763853240758,3,1,3,2,2,2,b'HB_3_frameB.png',1653.426517885324,49602.79553655972,49602,1653.4
56,1653.4415152499998,49603.245457499994,49603,1653.4333333333334,1653.9580792499999,49618.7423775,49618,1653.9333333333334,1655.49213375,49664.7640125,49664,1655.4666666666667,1.383510075713275,1,0,2,2,1,3,b'NB_28_frameB_foil.png',1656.8756438257133,49706.2693147714,49706,1656.8666666666666
57,1656.8857577499998,49706.5727325,49706,1656.8666666666666,1657.4023224999999,49722.069675,49722,1657.4,1658.935967,49768.079009999994,49768,1658.9333333333334,1.2353514102578629,1,0,2,2,1,3,b'NB_5_frameA_foil.png',1660.1713184102578,49805.13955230773,49805,1660.1666666666667
58,1660.1886742499998,49805.6602275,49805,1660.1666666666667,1660.73855925,49822.1567775,49822,1660.7333333333333,1662.2720777499999,49868.1623325,49868,1662.2666666666667,1.2249241860990878,2,1,2,2,2,3,b'SB_7_frameA.png',1663.497001936099,49904.91005808297,49904,1663.4666666666667
59,1663.51422325,49905.4266975,49905,1663.5,1664.0641087499998,49921.92326249999,49921,1664.0333333333333,1665.5978504999998,49967.935515,49967,1665.5666666666666,1.437111038423609,3,1,3,2,2,2,b'HB_2_frameA.png',1667.0349615384234,50011.048846152706,50011,1667.0333333333333
60,1667.04556975,50011.3670925,50011,1667.0333333333333,1667.51213575,50025.3640725,50025,1667.5,1669.047009,50071.41026999999,50071,1669.0333333333333,1.145430410571862,2,0,2,2,1,3,b'SB_1_frameB_foil.png',1670.1924394105718,50105.77318231715,50105,1670.1666666666667
61,1670.1982014999999,50105.946045,50105,1670.1666666666667,1670.6980932499998,50120.94279749999,50120,1670.6666666666667,1672.23225775,50166.967732499994,50166,1672.2,1.3933325065590907,2,1,2,2,2,3,b'SB_2_frameA.png',1673.625590256559,50208.76770769677,50208,1673.6
62,1673.6393495,50209.180485,50209,1673.6333333333334,1674.1392375,50224.177125,50224,1674.1333333333334,1675.6739377499998,50270.2181325,50270,1675.6666666666667,1.354961091914447,1,0,7,1,2,3,b'NB_25_frameA_foil.png',1677.0288988419143,50310.86696525743,50310,1677.0
63,1677.0309754999998,50310.929265,50310,1677.0,1677.48113875,50324.434162499994,50324,1677.4666666666667,1679.01489875,50370.4469625,50370,1679.0,1.4218256107124034,3,1,3,2,2,2,b'HB_1_frameB.png',1680.4367243607123,50413.10173082137,50413,1680.4333333333334
64,1680.4450135,50413.350405,50413,1680.4333333333334,1680.96156525,50428.8469575,50428,1680.9333333333334,1682.4961732499999,50474.88519749999,50474,1682.4666666666667,1.3494553911150433,3,0,4,2,1,1,b'HB_5_frameB_foil.png',1683.845628641115,50515.368859233444,50515,1683.8333333333333
65,1683.851772,50515.553159999996,50515,1683.8333333333333,1684.3349879999998,50530.04964,50530,1684.3333333333333,1685.868534,50576.056019999996,50576,1685.8666666666666,1.2049084671307355,1,0,7,1,2,3,b'NB_11_frameA_foil.png',1687.0734424671307,50612.20327401392,50612,1687.0666666666666
66,1687.0786437499999,50612.3593125,50612,1687.0666666666666,1687.5952095,50627.856285,50627,1687.5666666666666,1689.12938825,50673.8816475,50673,1689.1,1.500562934379559,3,1,3,2,2,2,b'HB_1_frameB.png',1690.6299511843795,50718.898535531385,50718,1690.6
67,1690.64014925,50719.204477499996,50719,1690.6333333333334,1691.1733737499999,50735.2012125,50735,1691.1666666666667,1692.7074215,50781.222645,50781,1692.7,1.5825033721048385,3,1,3,2,2,2,b'HB_2_frameB.png',1694.2899248721048,50828.69774616315,50828,1694.2666666666667
