id,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Vstart_HZ,Vstart_bin,Vstart_regarded,stop_time,Vstop_HZ,Vstop_bin,Vstop_regarded,boundary1_time,boundary2_time,boundary3_time,stimCategory,Clip_name
0,0.05399775,1.6199325,1,0.03333333333333333,1.0003372499999998,30.010117499999996,30,1.0,9.063033749999999,271.8910125,271,9.033333333333333,5.1621334999999995,1.0003372499999998,1.0003372499999998,1,b'SB_5.mp4'
1,9.07771125,272.3313375,272,9.066666666666666,10.133919749999999,304.0175925,304,10.133333333333333,18.164351,544.93053,544,18.133333333333333,14.133919749999999,10.133919749999999,10.133919749999999,2,b'HB_17.mp4'
2,18.18051325,545.4153975,545,18.166666666666668,19.216998,576.50994,576,19.2,27.215754999999998,816.4726499999999,816,27.2,23.216998,19.216998,19.216998,0,b'NB_14.mp4'
3,27.231965,816.95895,816,27.2,28.16420875,844.9262625,844,28.133333333333333,36.09516625,1082.8549874999999,1082,36.06666666666667,32.16420875,28.16420875,28.16420875,0,b'NB_16.mp4'
4,36.1115475,1083.346425,1083,36.1,37.03978625,1111.1935875,1111,37.03333333333333,45.47266825,1364.1800475,1364,45.46666666666667,41.03978625,37.03978625,37.03978625,2,b'HB_22.mp4'
5,45.488968,1364.66904,1364,45.46666666666667,46.5227165,1395.681495,1395,46.5,54.518826,1635.56478,1635,54.5,50.522716499999994,46.5227165,46.5227165,0,b'NB_19.mp4'
6,67.384929,2021.5478699999999,2021,67.36666666666666,68.4166755,2052.5002649999997,2052,68.4,76.3492615,2290.477845,2290,76.33333333333333,74.20420974999999,68.4166755,68.4166755,1,b'SB_9.mp4'
7,76.3654565,2290.963695,2290,76.33333333333333,77.3942175,2321.826525,2321,77.36666666666666,85.32643374999999,2559.7930125,2559,85.3,80.09247599999999,81.646322,77.3942175,1,b'SB_23.mp4'
8,85.34257774999999,2560.2773325,2560,85.33333333333333,86.2799355,2588.398065,2588,86.26666666666667,94.31059524999999,2829.3178574999997,2829,94.3,90.2799355,88.13089975,92.14924775,2,b'HB_8.mp4'
9,94.32687075,2829.8061225,2829,94.3,95.3912905,2861.738715,2861,95.36666666666666,103.4176375,3102.529125,3102,103.4,99.3912905,101.47259625,95.3912905,2,b'HB_4.mp4'
10,103.43377799999999,3103.0133399999995,3103,103.43333333333334,104.45652725,3133.6958175,3133,104.43333333333334,112.42242175,3372.6726525,3372,112.4,105.99877024999999,107.57110775,109.016694,1,b'SB_27.mp4'
11,112.43860699999999,3373.1582099999996,3373,112.43333333333334,113.52505149999999,3405.7515449999996,3405,113.5,122.18945099999999,3665.68353,3665,122.16666666666667,116.44403625,117.78640974999999,113.52505149999999,1,b'SB_20.mp4'
12,122.2056195,3666.168585,3666,122.2,123.23790274999999,3697.1370824999995,3697,123.23333333333333,131.20438224999998,3936.1314674999994,3936,131.2,125.63039375,123.23790274999999,123.23790274999999,1,b'SB_7.mp4'
13,144.55326599999998,4336.59798,4336,144.53333333333333,145.5031065,4365.093195,4365,145.5,152.374177,4571.22531,4571,152.36666666666667,149.5031065,145.5031065,145.5031065,0,b'NB_4.mp4'
14,152.39034924999999,4571.7104775,4571,152.36666666666667,153.29968775,4598.9906325,4598,153.26666666666668,161.33255499999999,4839.97665,4839,161.3,157.29968775,153.29968775,153.29968775,0,b'NB_24.mp4'
15,161.348713,4840.46139,4840,161.33333333333334,162.25614099999999,4867.68423,4867,162.23333333333332,170.5891455,5117.674365,5117,170.56666666666666,164.0442065,162.25614099999999,162.25614099999999,1,b'SB_11.mp4'
16,170.60533675,5118.1601025,5118,170.6,171.64899075,5149.4697225,5149,171.63333333333333,180.8148555,5424.445665,5424,180.8,172.720414,173.78407975,171.64899075,1,b'SB_22.mp4'
17,180.83096125,5424.9288375,5424,180.8,181.779645,5453.3893499999995,5453,181.76666666666668,190.146346,5704.39038,5704,190.13333333333333,185.779645,181.779645,181.779645,0,b'NB_29.mp4'
18,190.1624905,5704.874715,5704,190.13333333333333,191.09162575,5732.7487725,5732,191.06666666666666,198.257691,5947.73073,5947,198.23333333333332,195.09162575,191.09162575,191.09162575,0,b'NB_20.mp4'
19,198.2739775,5948.219325,5948,198.26666666666668,199.18276849999998,5975.483055,5975,199.16666666666666,207.16604049999998,6214.981215,6214,207.13333333333333,203.18276849999998,199.18276849999998,199.18276849999998,0,b'NB_11.mp4'
20,226.59805849999998,6797.941755,6797,226.56666666666666,227.65982449999998,6829.7947349999995,6829,227.63333333333333,235.85846725,7075.7540174999995,7075,235.83333333333334,231.65982449999998,227.65982449999998,227.65982449999998,0,b'NB_13.mp4'
21,235.87459024999998,7076.2377074999995,7076,235.86666666666667,236.942735,7108.28205,7108,236.93333333333334,244.97507775,7349.2523325,7349,244.96666666666667,238.78625749999998,241.27252249999998,236.942735,1,b'SB_17.mp4'
22,244.99112449999998,7349.733735,7349,244.96666666666667,245.937028,7378.11084,7378,245.93333333333334,254.60447474999998,7638.134242499999,7638,254.6,249.937028,245.937028,245.937028,0,b'NB_6.mp4'
23,254.62058199999998,7638.6174599999995,7638,254.6,255.67014974999998,7670.1044925,7670,255.66666666666666,263.73426075,7912.027822499999,7912,263.73333333333335,260.67155199999996,255.67014974999998,255.67014974999998,1,b'SB_15.mp4'
24,263.75044625,7912.513387499999,7912,263.73333333333335,264.70683575,7941.205072499999,7941,264.7,272.50328075,8175.098422499999,8175,272.5,268.70683575,266.952746,270.98648149999997,2,b'HB_6.mp4'
25,272.51963225,8175.588967499999,8175,272.5,273.4872825,8204.618475,8204,273.46666666666664,281.3511405,8440.534215,8440,281.3333333333333,279.05416175,273.4872825,273.4872825,1,b'SB_4.mp4'
26,281.3672275,8441.016825,8441,281.3666666666667,282.33306875,8469.9920625,8469,282.3,290.565975,8716.97925,8716,290.53333333333336,284.9174835,287.22843925,282.33306875,1,b'SB_19.mp4'
27,300.56520975,9016.956292500001,9016,300.53333333333336,301.47853675,9044.3561025,9044,301.46666666666664,309.74200125,9292.2600375,9292,309.73333333333335,305.47853675,301.47853675,301.47853675,0,b'NB_10.mp4'
28,309.75809075,9292.742722500001,9292,309.73333333333335,310.6735215,9320.205645,9320,310.6666666666667,318.77333699999997,9563.20011,9563,318.76666666666665,314.6735215,310.6735215,310.6735215,0,b'NB_5.mp4'
29,318.789453,9563.683589999999,9563,318.76666666666665,319.78841925,9593.652577500001,9593,319.76666666666665,327.31938099999996,9819.581429999998,9819,327.3,321.42335325,319.78841925,319.78841925,1,b'SB_3.mp4'
30,327.33564325,9820.069297499998,9820,327.3333333333333,328.3108625,9849.325874999999,9849,328.3,336.64335224999996,10099.300567499999,10099,336.6333333333333,332.3108625,328.3108625,328.3108625,2,b'HB_26.mp4'
31,336.65954425,10099.7863275,10099,336.6333333333333,337.6428615,10129.285844999999,10129,337.6333333333333,345.63957174999996,10369.187152499999,10369,345.6333333333333,341.6428615,337.6428615,337.6428615,0,b'NB_2.mp4'
32,345.65576475,10369.6729425,10369,345.6333333333333,346.67970175,10400.3910525,10400,346.6666666666667,354.74457624999997,10642.337287499999,10642,354.73333333333335,348.99118325,351.40327525,346.67970175,1,b'SB_21.mp4'
33,379.67583225,11390.2749675,11390,379.6666666666667,380.70853825,11421.2561475,11421,380.7,389.10581325,11673.174397499999,11673,389.1,384.70853825,383.01873424999997,380.70853825,2,b'HB_3.mp4'
34,389.121851,11673.65553,11673,389.1,390.14895275,11704.4685825,11704,390.1333333333333,398.21364925,11946.4094775,11946,398.2,394.14895275,390.14895275,390.14895275,2,b'HB_18.mp4'
35,398.22969674999996,11946.8909025,11946,398.2,399.19773699999996,11975.932109999998,11975,399.1666666666667,407.46286525,12223.8859575,12223,407.43333333333334,403.19773699999996,399.19773699999996,399.19773699999996,2,b'HB_27.mp4'
36,407.479062,12224.37186,12224,407.46666666666664,408.528013,12255.84039,12255,408.5,416.50823775,12495.247132499999,12495,416.5,412.528013,414.58751175,408.528013,2,b'HB_5.mp4'
37,416.524298,12495.728939999999,12495,416.5,417.56339925,12526.9019775,12526,417.53333333333336,425.09431774999996,12752.829532499998,12752,425.06666666666666,421.56339925,417.56339925,417.56339925,0,b'NB_15.mp4'
38,442.87557425,13286.2672275,13286,442.8666666666667,443.89288949999997,13316.786685,13316,443.8666666666667,452.85914249999996,13585.774275,13585,452.8333333333333,447.89288949999997,447.29224949999997,449.96649725,2,b'HB_7.mp4'
39,452.8747405,13586.242214999998,13586,452.8666666666667,453.951289,13618.53867,13618,453.93333333333334,462.1143585,13863.430755,13863,462.1,457.951289,453.951289,453.951289,0,b'NB_7.mp4'
40,462.1305885,13863.917655,13863,462.1,463.22203049999996,13896.660914999999,13896,463.2,471.18790475,14135.6371425,14135,471.1666666666667,467.22203049999996,463.22203049999996,463.22203049999996,0,b'NB_8.mp4'
41,471.20406475,14136.1219425,14136,471.2,472.27608075,14168.2824225,14168,472.26666666666665,480.34182775,14410.254832499999,14410,480.3333333333333,476.27608075,475.503339,478.5407125,2,b'HB_15.mp4'
42,480.35829974999996,14410.748992499999,14410,480.3333333333333,481.32237225,14439.6711675,14439,481.3,488.6212475,14658.637424999999,14658,488.6,485.05677975,481.32237225,481.32237225,1,b'SB_8.mp4'
43,488.63747474999997,14659.124242499998,14659,488.6333333333333,489.67019224999996,14690.1057675,14690,489.6666666666667,497.77012349999995,14933.103704999998,14933,497.76666666666665,493.67019224999996,489.67019224999996,489.67019224999996,0,b'NB_17.mp4'
44,508.7519015,15262.557045,15262,508.73333333333335,509.83302825,15294.9908475,15294,509.8,517.9376025,15538.128075,15538,517.9333333333333,510.38469725,511.66500625,513.4196929999999,1,b'SB_30.mp4'
45,517.95375925,15538.612777499999,15538,517.9333333333333,518.9908415,15569.725245,15569,518.9666666666667,527.0251055,15810.753165,15810,527.0,524.7766762499999,518.9908415,518.9908415,1,b'SB_13.mp4'
46,527.04111575,15811.2334725,15811,527.0333333333333,528.14094075,15844.228222500002,15844,528.1333333333333,536.338494,16090.15482,16090,536.3333333333334,532.14094075,529.7004704999999,534.069695,2,b'HB_10.mp4'
47,536.3546719999999,16090.640159999999,16090,536.3333333333334,537.3545507499999,16120.636522499997,16120,537.3333333333334,545.52040975,16365.6122925,16365,545.5,542.8835104999999,537.3545507499999,537.3545507499999,1,b'SB_2.mp4'
48,545.53645275,16366.0935825,16366,545.5333333333333,546.4910325,16394.730975,16394,546.4666666666667,554.6884565,16640.653695,16640,554.6666666666666,547.9787345,546.4910325,546.4910325,1,b'SB_6.mp4'
49,554.7045475,16641.136425,16641,554.7,555.7432295,16672.296885,16672,555.7333333333333,563.63919375,16909.1758125,16909,563.6333333333333,559.7432295,555.7432295,555.7432295,2,b'HB_30.mp4'
