trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,2064.00793275,61920.237982499995,61920,2064.0,2064.650078,61939.50234000001,61939,2064.633333333333,2066.704143,62001.12429,62001,2066.7,2.171617862477433,3,2,3,1,1.0,2.0,b'HB_7_ShortA.png',2068.8757608624774,62066.27282587432,62066,2068.866666666667
2,2068.9051735,62067.155204999995,62067,2068.9,2069.4670775,62084.012324999996,62084,2069.4666666666667,2071.4982689999997,62144.94806999999,62144,2071.4666666666667,2.1704792989767157,2,1,3,1,2.0,2.0,b'SB_41_LongA.png',2073.6687482989764,62210.06244896929,62210,2073.6666666666665
3,2073.69100175,62210.730052499996,62210,2073.6666666666665,2074.2930042499997,62228.79012749999,62228,2074.266666666667,2076.32476125,62289.7428375,62289,2076.3,0.8586393989535281,1,2,6,2,2.0,2.0,b'NB_23_LongA.png',2077.1834006489535,62315.50201946861,62315,2077.1666666666665
4,2077.2040145,62316.120435000004,62316,2077.2,2077.78588675,62333.5766025,62333,2077.766666666667,2079.817338,62394.52013999999,62394,2079.8,3.0202348631137284,3,1,6,2,1.0,2.0,b'HB_58_LongA.png',2082.8375728631136,62485.127185893405,62485,2082.8333333333335
5,2082.847001,62485.41003,62485,2082.8333333333335,2083.4292015,62502.876045000005,62502,2083.4,2085.4840925,62564.522775,62564,2085.4666666666667,0.370971687239944,3,1,5,2,1.0,1.0,b'HB_51_LongA.png',2085.85506418724,62575.651925617196,62575,2085.8333333333335
6,2085.892789,62576.78367,62576,2085.866666666667,2086.51481575,62595.44447249999,62595,2086.5,2088.5457195,62656.371585,62656,2088.5333333333333,2.353904881354538,3,2,4,1,1.0,1.0,b'HB_13_ShortA.png',2090.8996243813544,62726.98873144064,62726,2090.866666666667
7,2090.9228452499997,62727.68535749999,62727,2090.9,2091.52493425,62745.748027500005,62745,2091.5,2093.55644,62806.693199999994,62806,2093.5333333333333,2.3178272195509635,3,2,3,1,1.0,2.0,b'HB_46_LongA.png',2095.874267219551,62876.22801658652,62876,2095.866666666667
8,2095.89837725,62876.9513175,62876,2095.866666666667,2096.46006725,62893.8020175,62893,2096.4333333333334,2098.49156625,62954.746987499995,62954,2098.4666666666667,1.0024014304653974,2,2,6,2,2.0,2.0,b'SB_39_LongA.png',2099.493967680465,62984.81903041396,62984,2099.4666666666667
9,2099.50669975,62985.200992499995,62985,2099.5,2100.12849325,63003.8547975,63003,2100.1,2102.1599969999997,63064.799909999994,63064,2102.133333333333,0.5563854671490844,2,2,6,2,2.0,2.0,b'SB_37_ShortA.png',2102.716382467149,63081.49147401447,63081,2102.7
10,2102.72413875,63081.724162499995,63081,2102.7,2103.3662925,63100.988775,63100,2103.3333333333335,2105.3969887499998,63161.909662499995,63161,2105.366666666667,0.7754667113331379,2,2,6,2,2.0,2.0,b'SB_15_ShortA.png',2106.172455461333,63185.17366383999,63185,2106.1666666666665
11,2106.1955387499997,63185.866162499995,63185,2106.1666666666665,2106.79744975,63203.9234925,63203,2106.766666666667,2108.82913725,63264.874117499996,63264,2108.8,2.881350084746373,3,2,3,1,1.0,2.0,b'HB_5_LongA.png',2111.710487334746,63351.31462004239,63351,2111.7
12,2111.719348,63351.580440000005,63351,2111.7,2112.3211935,63369.635805,63369,2112.3,2114.3526859999997,63430.580579999994,63430,2114.3333333333335,2.033137304155389,1,2,5,2,2.0,1.0,b'NB_30_ShortA.png',2116.385823304155,63491.574699124656,63491,2116.366666666667
13,2116.39081575,63491.7244725,63491,2116.366666666667,2116.97278825,63509.1836475,63509,2116.9666666666667,2119.004276,63570.128280000004,63570,2119.0,2.7921912148885895,1,1,3,1,2.0,2.0,b'NB_12_ShortA.png',2121.7964672148887,63653.89401644666,63653,2121.766666666667
14,2121.81550425,63654.46512749999,63654,2121.8,2122.4177179999997,63672.53153999999,63672,2122.4,2124.4484617499998,63733.453852499995,63733,2124.4333333333334,1.4726551198982634,2,2,6,2,2.0,2.0,b'SB_31_LongA.png',2125.921116869898,63777.63350609694,63777,2125.9
