trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,2028.86216975,60865.865092500004,60865,2028.8333333333333,2029.3954932499998,60881.8647975,60881,2029.3666666666666,2031.4298744999999,60942.89623499999,60942,2031.4,0.7966820984820515,2,1,3,1,2.0,2.0,b'SB_49_ShortA.png',2032.226556598482,60966.79669795446,60966,2032.2
2,2032.24758075,60967.4274225,60967,2032.2333333333333,2032.8140577499998,60984.42173249999,60984,2032.8,2034.847669,61045.43007,61045,2034.8333333333333,1.9145997295599955,3,2,2,1,1.0,3.0,b'HB_60_ShortA.png',2036.76226872956,61102.8680618868,61102,2036.7333333333333
3,2036.78283625,61103.4850875,61103,2036.7666666666667,2037.3327232499998,61119.98169749999,61119,2037.3,2039.3663809999998,61180.991429999995,61180,2039.3333333333333,1.4752160685366107,1,2,7,2,2.0,3.0,b'NB_4_ShortA.png',2040.8415970685364,61225.24791205609,61225,2040.8333333333333
4,2040.8685065,61226.055195,61226,2040.8666666666666,2041.43507875,61243.0523625,61243,2041.4333333333334,2043.468611,61304.05833,61304,2043.4666666666667,-0.031275860594178084,1,1,2,1,2.0,3.0,b'NB_17_LongA.png',2043.4373351394058,61303.120054182174,61303,2043.4333333333334
5,2043.45585425,61303.67562749999,61303,2043.4333333333334,2044.02237275,61320.671182499995,61320,2044.0,2046.0557857499998,61381.673572499996,61381,2046.0333333333333,0.6219163337918872,2,1,2,1,2.0,3.0,b'SB_45_LongA.png',2046.6777020837917,61400.33106251375,61400,2046.6666666666667
6,2046.6917844999998,61400.753534999996,61400,2046.6666666666667,2047.275077,61418.25231,61418,2047.2666666666667,2049.30848525,61479.254557500004,61479,2049.3,1.3940497851854161,2,1,2,1,2.0,3.0,b'SB_38_LongA.png',2050.7025350351855,61521.07605105556,61521,2050.7
7,2050.71477025,61521.4431075,61521,2050.7,2051.2308345,61536.92503500001,61536,2051.2,2053.2643199999998,61597.929599999996,61597,2053.233333333333,0.31268326469398744,1,1,2,1,2.0,3.0,b'NB_19_LongA.png',2053.5770032646938,61607.31009794081,61607,2053.5666666666666
8,2053.5931785,61607.795354999995,61607,2053.5666666666666,2054.1098804999997,61623.29641499999,61623,2054.1,2056.14328275,61684.298482499995,61684,2056.133333333333,2.321939671817745,3,2,3,1,1.0,2.0,b'HB_35_ShortA.png',2058.4652224218175,61753.95667265452,61753,2058.4333333333334
9,2058.468338,61754.05014000001,61754,2058.4666666666667,2059.00168175,61770.0504525,61770,2059.0,2061.0351375,61831.054125,61831,2061.0333333333333,1.4232119183034229,3,2,2,1,1.0,3.0,b'HB_39_LongA.png',2062.4583494183034,61873.750482549105,61873,2062.4333333333334
10,2062.47259925,61874.177977499996,61874,2062.4666666666667,2063.0391542499997,61891.17462749999,61891,2063.0333333333333,2065.07261975,61952.17859249999,61952,2065.0666666666666,0.98671369526528,2,1,3,1,2.0,2.0,b'SB_1_ShortA.png',2066.059333445265,61981.780003357955,61981,2066.0333333333333
11,2066.07000475,61982.1001425,61982,2066.0666666666666,2066.6363845,61999.091535,61999,2066.633333333333,2068.6698069999998,62060.094209999996,62060,2068.6666666666665,0.20687800902123854,2,1,2,1,2.0,3.0,b'SB_48_LongA.png',2068.876685009021,62066.30055027063,62066,2068.866666666667
12,2068.8798865,62066.396595,62066,2068.866666666667,2069.4131355,62082.394065,62082,2069.4,2071.446782,62143.40346,62143,2071.4333333333334,1.1683639176571887,2,1,2,1,2.0,3.0,b'SB_35_LongA.png',2072.615145917657,62178.45437752971,62178,2072.6
13,2072.62306275,62178.691882499996,62178,2072.6,2073.139742,62194.192259999996,62194,2073.133333333333,2075.173104,62255.193119999996,62255,2075.1666666666665,1.3573788778085145,3,2,2,1,1.0,3.0,b'HB_48_ShortA.png',2076.5304828778085,62295.91448633425,62295,2076.5
14,2076.53950175,62296.1850525,62296,2076.5333333333333,2077.05613175,62311.6839525,62311,2077.0333333333333,2079.0897855,62372.693564999994,62372,2079.0666666666666,1.801853479573765,3,1,7,2,1.0,3.0,b'HB_17_ShortA.png',2080.8916389795736,62426.74916938721,62426,2080.866666666667
15,2080.90775825,62427.2327475,62427,2080.9,2081.44093325,62443.2279975,62443,2081.4333333333334,2083.47483375,62504.2450125,62504,2083.4666666666667,2.067507553840187,3,1,7,2,1.0,3.0,b'HB_1_LongA.png',2085.54234130384,62566.270239115205,62566,2085.5333333333333
16,2085.556309,62566.68927,62566,2085.5333333333333,2086.0396729999998,62581.190189999994,62581,2086.0333333333333,2088.07335875,62642.2007625,62642,2088.0666666666666,0.9444422197684617,2,1,3,1,2.0,2.0,b'SB_10_ShortA.png',2089.0178009697684,62670.53402909305,62670,2089.0
17,2089.0270875,62670.812625000006,62670,2089.0,2089.52702175,62685.810652500004,62685,2089.5,2091.560576,62746.817279999996,62746,2091.5333333333333,-0.14910034685999562,1,1,2,1,2.0,3.0,b'NB_29_ShortA.png',2091.41147565314,62742.34426959419,62742,2091.4
18,2091.4194755,62742.584265,62742,2091.4,2091.9859625,62759.578875,62759,2091.9666666666667,2094.01953425,62820.5860275,62820,2094.0,-0.7101095094803895,1,1,2,1,2.0,3.0,b'NB_8_LongA.png',2093.3094247405197,62799.28274221559,62799,2093.3
19,2093.31351275,62799.4053825,62799,2093.3,2093.8301975,62814.905925,62814,2093.8,2095.863797,62875.91391,62875,2095.8333333333335,1.1588834223875892,2,1,2,1,2.0,3.0,b'SB_28_ShortA.png',2097.0226804223876,62910.68041267163,62910,2097.0
20,2097.03259075,62910.9777225,62910,2097.0,2097.56593825,62926.97814749999,62926,2097.5333333333333,2099.5995595,62987.986785,62987,2099.5666666666666,1.0944123480840062,3,1,6,2,1.0,2.0,b'HB_22_ShortA.png',2100.693971848084,63020.81915544252,63020,2100.6666666666665
21,2100.7015497499997,63021.04649249999,63021,2100.7,2101.1847589999998,63035.54276999999,63035,2101.1666666666665,2103.21847625,63096.5542875,63096,2103.2,1.5314550018847513,1,1,2,1,2.0,3.0,b'NB_20_LongA.png',2104.749931251885,63142.497937556545,63142,2104.733333333333
22,2104.7597862499997,63142.79358749999,63142,2104.733333333333,2105.3597085,63160.791255000004,63160,2105.3333333333335,2107.39326175,63221.7978525,63221,2107.366666666667,2.008747402140216,3,1,6,2,1.0,2.0,b'HB_23_ShortA.png',2109.40200915214,63282.0602745642,63282,2109.4
23,2109.4087517499997,63282.26255249999,63282,2109.4,2110.0085854999998,63300.25756499999,63300,2110.0,2112.0425287499997,63361.27586249999,63361,2112.0333333333333,0.7544221559437574,3,1,3,1,2.0,2.0,b'HB_54_LongA.png',2112.7969509059435,63383.908527178304,63383,2112.766666666667
24,2112.80024225,63384.0072675,63384,2112.8,2113.3167679999997,63399.50303999999,63399,2113.3,2115.3502625,63460.507875,63460,2115.3333333333335,1.049798914220446,3,2,2,1,1.0,3.0,b'HB_18_ShortA.png',2116.4000614142205,63492.001842426616,63492,2116.4
25,2116.42810375,63492.8431125,63492,2116.4,2117.028006,63510.84018,63510,2117.0,2119.0616645,63571.849935,63571,2119.0333333333333,0.5462015904231521,2,1,2,1,2.0,3.0,b'SB_27_LongA.png',2119.607866090423,63588.23598271269,63588,2119.6
26,2119.6156794999997,63588.47038499999,63588,2119.6,2120.14892125,63604.4676375,63604,2120.133333333333,2122.1824512499998,63665.473537499995,63665,2122.1666666666665,1.5939177786385699,3,2,3,1,1.0,2.0,b'HB_2_LongA.png',2123.7763690286383,63713.29107085915,63713,2123.766666666667
27,2123.78929975,63713.6789925,63713,2123.766666666667,2124.289172,63728.67515999999,63728,2124.266666666667,2126.32248175,63789.674452499996,63789,2126.3,1.4022504165168357,3,1,2,1,2.0,3.0,b'HB_50_LongA.png',2127.724732166517,63831.741964995505,63831,2127.7
28,2127.741571,63832.24713,63832,2127.733333333333,2128.2248947499997,63846.74684249999,63846,2128.2,2130.25857525,63907.757257499994,63907,2130.233333333333,0.37902973545169516,2,2,7,2,2.0,3.0,b'SB_41_LongA.png',2130.6376049854516,63919.12814956355,63919,2130.633333333333
29,2130.64972975,63919.4918925,63919,2130.633333333333,2131.19957875,63935.987362500004,63935,2131.1666666666665,2133.23309325,63996.992797499996,63996,2133.2,1.2504761874042742,2,2,7,2,2.0,3.0,b'SB_42_ShortA.png',2134.483569437404,64034.507083122124,64034,2134.4666666666667
30,2134.49679575,64034.90387249999,64034,2134.4666666666667,2134.99678675,64049.903602499995,64049,2134.9666666666667,2137.0304785,64110.91435499999,64110,2137.0,0.8662897414051258,1,1,2,1,2.0,3.0,b'NB_22_ShortA.png',2137.896768241405,64136.90304724215,64136,2137.866666666667
