id,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Vstart_HZ,Vstart_bin,Vstart_regarded,stop_time,Vstop_HZ,Vstop_bin,Vstop_regarded,boundary1_time,boundary2_time,boundary3_time,stimCategory,Clip_name
0,0.05157625,1.5472875,1,0.03333333333333333,1.11832825,33.5498475,33,1.1,9.08467725,272.5403175,272,9.066666666666666,5.118328249999999,1.11832825,1.11832825,0,b'NB_27.mp4'
1,9.09629725,272.8889175,272,9.066666666666666,10.0643175,301.929525,301,10.033333333333333,18.16889175,545.0667525,545,18.166666666666668,10.6159865,11.896295499999999,13.65098225,1,b'SB_30.mp4'
2,18.18308125,545.4924375,545,18.166666666666668,19.206329,576.18987,576,19.2,27.3061445,819.1843349999999,819,27.3,23.206329,19.206329,19.206329,0,b'NB_5.mp4'
3,27.32051,819.6152999999999,819,27.3,28.28126125,848.4378375,848,28.266666666666666,36.1451195,1084.353585,1084,36.13333333333333,33.8481405,28.28126125,28.28126125,1,b'SB_4.mp4'
4,36.157985499999995,1084.7395649999999,1084,36.13333333333333,37.07582925,1112.2748775,1112,37.06666666666667,45.125893,1353.77679,1353,45.1,41.07582925,38.6278795,37.07582925,2,b'HB_1.mp4'
5,51.06585275,1531.9755825,1531,51.03333333333333,52.070158,1562.10474,1562,52.06666666666667,60.5035515,1815.106545,1815,60.5,54.42762825,55.621891749999996,52.070158,1,b'SB_25.mp4'
6,60.51847925,1815.5543774999999,1815,60.5,61.5835375,1847.5061249999999,1847,61.56666666666667,68.88314675,2066.4944025,2066,68.86666666666666,65.58353749999999,61.5835375,61.5835375,0,b'NB_28.mp4'
7,68.89806875,2066.9420625,2066,68.86666666666666,69.95085399999999,2098.52562,2098,69.93333333333334,77.24972925,2317.4918775,2317,77.23333333333333,73.6852615,69.95085399999999,69.95085399999999,1,b'SB_8.mp4'
8,77.26456424999999,2317.9369275,2317,77.23333333333333,78.35409225,2350.6227675,2350,78.33333333333333,86.61755674999999,2598.5267025,2598,86.6,82.35409225,78.35409225,78.35409225,0,b'NB_10.mp4'
9,86.63208625,2598.9625875,2598,86.6,87.5987955,2627.9638649999997,2627,87.56666666666666,95.63290225,2868.9870675,2868,95.6,91.5987955,87.5987955,87.5987955,0,b'NB_12.mp4'
