id,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Vstart_HZ,Vstart_bin,Vstart_regarded,stop_time,Vstop_HZ,Vstop_bin,Vstop_regarded,boundary1_time,boundary2_time,boundary3_time,stimCategory,Clip_name
0,0.05585275,1.6755825,1,0.03333333333333333,1.1404295,34.212885,34,1.1333333333333333,9.306288499999999,279.188655,279,9.3,6.66938925,1.1404295,1.1404295,1,b'SB_2.mp4'
1,9.32253775,279.6761325,279,9.3,10.3158655,309.475965,309,10.3,18.3471315,550.413945,550,18.333333333333332,14.3158655,10.3158655,10.3158655,0,b'NB_1.mp4'
2,18.365402,550.96206,550,18.333333333333332,19.339164,580.17492,580,19.333333333333332,27.365511249999997,820.9653374999999,820,27.333333333333332,23.339164,25.42046975,19.339164,2,b'HB_4.mp4'
3,27.384009,821.52027,821,27.366666666666667,28.46748775,854.0246325,854,28.466666666666665,36.23195425,1086.9586275000001,1086,36.2,32.46748775,28.46748775,28.46748775,0,b'NB_23.mp4'
4,36.250385,1087.51155,1087,36.233333333333334,37.1526995,1114.5809849999998,1114,37.13333333333333,44.68366125,1340.5098375,1340,44.666666666666664,38.7876335,37.1526995,37.1526995,1,b'SB_3.mp4'
5,44.6990015,1340.970045,1340,44.666666666666664,45.784848499999995,1373.545455,1373,45.766666666666666,54.449248,1633.47744,1633,54.43333333333333,48.703833249999995,50.046206749999996,45.784848499999995,1,b'SB_20.mp4'
6,62.0512155,1861.536465,1861,62.03333333333333,63.089898999999996,1892.69697,1892,63.06666666666667,71.35502724999999,2140.6508175,2140,71.33333333333333,67.089899,63.089898999999996,63.089898999999996,2,b'HB_27.mp4'
7,71.37399574999999,2141.2198725,2141,71.36666666666666,72.43824325,2173.1472975,2173,72.43333333333334,80.50399025,2415.1197075,2415,80.5,76.43824325,75.66550149999999,78.70287499999999,2,b'HB_15.mp4'
8,80.522903,2415.68709,2415,80.5,81.59445025,2447.8335075,2447,81.56666666666666,89.79168874999999,2693.7506624999996,2693,89.76666666666667,85.59445025,81.59445025,81.59445025,2,b'HB_19.mp4'
9,89.810616,2694.31848,2694,89.8,90.73273125,2721.9819375,2721,90.7,99.06573575,2971.9720725,2971,99.03333333333333,92.52079675,90.73273125,90.73273125,1,b'SB_11.mp4'
10,99.08501774999999,2972.5505325,2972,99.06666666666666,100.12601774999999,3003.7805324999995,3003,100.1,108.158885,3244.76655,3244,108.13333333333334,104.12601774999999,100.12601774999999,100.12601774999999,0,b'NB_24.mp4'
11,108.17781049999999,3245.3343149999996,3245,108.16666666666667,109.18814375,3275.6443124999996,3275,109.16666666666667,116.71906225,3501.5718675,3501,116.7,113.18814375,109.18814375,109.18814375,0,b'NB_15.mp4'
12,116.73801925,3502.1405775,3502,116.73333333333333,117.742145,3532.26435,3532,117.73333333333333,125.80625599999999,3774.1876799999995,3774,125.8,122.74354724999999,117.742145,117.742145,1,b'SB_15.mp4'
13,129.4375385,3883.1261549999995,3883,129.43333333333334,130.40028475,3912.0085424999997,3912,130.4,138.43210449999998,4152.963134999999,4152,138.4,134.40028475,133.2784525,136.6206435,2,b'HB_11.mp4'
14,138.45112749999998,4153.5338249999995,4153,138.43333333333334,139.3834105,4181.502315,4181,139.36666666666667,147.43347425,4423.0042275,4423,147.43333333333334,143.3834105,140.93546075,139.3834105,2,b'HB_1.mp4'
15,147.45240875,4423.5722625,4423,147.43333333333334,148.41635424999998,4452.490627499999,4452,148.4,156.3480205,4690.4406149999995,4690,156.33333333333334,152.41635424999998,148.41635424999998,148.41635424999998,2,b'HB_23.mp4'
16,156.36701474999998,4691.010442499999,4691,156.36666666666667,157.401228,4722.03684,4722,157.4,165.634134,4969.02402,4969,165.63333333333333,159.98564274999998,162.2965985,157.401228,1,b'SB_19.mp4'
17,165.65301649999998,4969.5904949999995,4969,165.63333333333333,166.6578065,4999.734195,4999,166.63333333333333,174.60510299999999,5238.15309,5238,174.6,170.6578065,169.01721175,166.6578065,2,b'HB_2.mp4'
18,174.62402475,5238.7207425,5238,174.6,175.64558474999998,5269.367542499999,5269,175.63333333333333,183.67624475,5510.2873425,5510,183.66666666666666,179.64558474999998,177.496549,181.514897,2,b'HB_8.mp4'
19,189.31442575,5679.4327725,5679,189.3,190.36648875,5710.9946625,5710,190.33333333333334,198.464279,5953.9283700000005,5953,198.43333333333334,196.1909315,190.36648875,190.36648875,1,b'SB_10.mp4'
20,198.4833315,5954.499945,5954,198.46666666666667,199.416104,5982.48312,5982,199.4,207.38197825,6221.4593475,6221,207.36666666666667,203.416104,199.416104,199.416104,0,b'NB_8.mp4'
21,207.40090849999999,6222.027255,6222,207.4,208.399781,6251.9934299999995,6251,208.36666666666667,216.5628505,6496.885515,6496,216.53333333333333,212.399781,208.399781,208.399781,0,b'NB_7.mp4'
22,216.58181474999998,6497.4544424999995,6497,216.56666666666666,217.6347525,6529.0425749999995,6529,217.63333333333333,225.49861049999998,6764.958315,6764,225.46666666666667,223.20163175,217.6347525,217.6347525,1,b'SB_4.mp4'
23,225.51742025,6765.522607499999,6765,225.5,226.47758274999998,6794.3274825,6794,226.46666666666667,234.8442835,7045.3285049999995,7045,234.83333333333334,230.47758274999998,226.47758274999998,226.47758274999998,0,b'NB_29.mp4'
24,239.71965575,7191.589672499999,7191,239.7,240.78742874999998,7223.622862499999,7223,240.76666666666668,248.8197715,7464.593145,7464,248.8,242.63095124999998,245.11721624999998,240.78742874999998,1,b'SB_17.mp4'
25,248.83868274999998,7465.1604824999995,7465,248.83333333333334,249.87464425,7496.2393274999995,7496,249.86666666666667,258.27191925,7748.1575775,7748,258.26666666666665,253.87464425,252.18484024999998,249.87464425,2,b'HB_3.mp4'
26,258.29085599999996,7748.725679999999,7748,258.26666666666665,259.25654825,7777.6964474999995,7777,259.23333333333335,267.455191,8023.65573,8023,267.43333333333334,263.25654825,259.25654825,259.25654825,0,b'NB_13.mp4'
27,267.4741645,8024.224934999999,8024,267.46666666666664,268.48181725,8054.4545175,8054,268.46666666666664,276.4785275,8294.355824999999,8294,276.46666666666664,272.48181725,268.48181725,268.48181725,0,b'NB_2.mp4'
28,276.49779875,8294.933962500001,8294,276.46666666666664,277.56536224999996,8326.960867499998,8326,277.53333333333336,285.63019199999997,8568.90576,8568,285.6,281.56536224999996,277.56536224999996,277.56536224999996,0,b'NB_22.mp4'
29,285.64912549999997,8569.473764999999,8569,285.6333333333333,286.59772075,8597.9316225,8597,286.56666666666666,294.58099275,8837.4297825,8837,294.56666666666666,290.59772075,286.59772075,286.59772075,0,b'NB_11.mp4'
30,296.95129375,8908.538812499999,8908,296.93333333333334,297.8551905,8935.655714999999,8935,297.8333333333333,305.91988699999996,9177.596609999999,9177,305.9,301.8551905,297.8551905,297.8551905,2,b'HB_18.mp4'
31,305.93881475,9178.1644425,9178,305.93333333333334,306.9603105,9208.809315,9208,306.93333333333334,315.15773425,9454.732027499998,9454,315.1333333333333,308.4480125,306.9603105,306.9603105,1,b'SB_6.mp4'
32,315.1766325,9455.298975,9455,315.1666666666667,316.18439125,9485.5317375,9485,316.1666666666667,323.81415875,9714.424762499999,9714,323.8,317.468164,319.98364425,316.18439125,1,b'SB_16.mp4'
33,323.83309399999996,9714.99282,9714,323.8,324.778364,9743.35092,9743,324.76666666666665,332.92360149999996,9987.708045,9987,332.9,328.20524224999997,324.778364,324.778364,1,b'SB_14.mp4'
34,332.94252675,9988.2758025,9988,332.93333333333334,334.02651475,10020.795442499999,10020,334.0,342.05752,10261.7256,10261,342.03333333333336,338.02651475,334.02651475,334.02651475,2,b'HB_21.mp4'
35,342.07646324999996,10262.2938975,10262,342.06666666666666,343.16366224999996,10294.909867499999,10294,343.1333333333333,350.03473275,10501.041982499999,10501,350.03333333333336,347.16366224999996,343.16366224999996,343.16366224999996,0,b'NB_4.mp4'
36,350.05365,10501.6095,10501,350.03333333333336,351.05137575,10531.541272499999,10531,351.03333333333336,359.08488224999996,10772.546467499998,10772,359.06666666666666,355.05137575,352.68911349999996,356.97851675,2,b'HB_12.mp4'
37,360.86977125,10826.0931375,10826,360.8666666666667,361.909297,10857.278909999999,10857,361.9,369.9434035,11098.302104999999,11098,369.93333333333334,365.909297,361.909297,361.909297,0,b'NB_12.mp4'
38,369.96233924999996,11098.870177499999,11098,369.93333333333334,370.96565649999997,11128.969695,11128,370.93333333333334,378.9320055,11367.960165,11367,378.9,374.96565649999997,370.96565649999997,370.96565649999997,0,b'NB_27.mp4'
39,378.950906,11368.52718,11368,378.93333333333334,379.90795275,11397.2385825,11397,379.9,387.8398295,11635.194885,11635,387.8333333333333,383.90795275,382.1728455,386.11509524999997,2,b'HB_13.mp4'
40,387.85873349999997,11635.762004999999,11635,387.8333333333333,388.7606235,11662.818705,11662,388.73333333333335,396.05949875,11881.7849625,11881,396.03333333333336,392.495031,388.7606235,388.7606235,1,b'SB_8.mp4'
41,396.07837474999997,11882.351242499999,11882,396.06666666666666,397.03696475,11911.1089425,11911,397.03333333333336,405.26672325,12158.0016975,12158,405.26666666666665,401.03696475,397.03696475,397.03696475,0,b'NB_26.mp4'
42,414.71734699999996,12441.52041,12441,414.7,415.75064375,12472.5193125,12472,415.73333333333335,424.4180905,12732.542715,12732,424.4,419.75064375,415.75064375,415.75064375,0,b'NB_6.mp4'
43,424.437123,12733.11369,12733,424.43333333333334,425.3681415,12761.044245,12761,425.3666666666667,433.83239,13014.9717,13014,433.8,427.10332825,428.76144474999995,430.25120925,1,b'SB_26.mp4'
44,433.85139625,13015.5418875,13015,433.8333333333333,434.79651175,13043.8953525,13043,434.76666666666665,442.89632724999996,13286.8898175,13286,442.8666666666667,438.79651175,434.79651175,434.79651175,0,b'NB_5.mp4'
45,442.91523974999996,13287.457192499998,13287,442.9,443.99076425,13319.722927499999,13319,443.96666666666664,452.1883175,13565.649524999999,13565,452.1666666666667,447.99076425,445.550294,449.9195185,2,b'HB_10.mp4'
46,452.2072725,13566.218175,13566,452.2,453.228418,13596.85254,13596,453.2,462.394283,13871.82849,13871,462.3666666666667,454.29984125,455.36350699999997,453.228418,1,b'SB_22.mp4'
47,466.68717499999997,14000.615249999999,14000,466.6666666666667,467.71653775,14031.4961325,14031,467.7,475.68243225,14270.4729675,14270,475.6666666666667,469.25878074999997,470.83111825,472.2767045,1,b'SB_27.mp4'
48,475.701144,14271.03432,14271,475.7,476.6149805,14298.449415,14298,476.6,484.61373749999996,14538.412124999999,14538,484.6,480.6149805,476.6149805,476.6149805,0,b'NB_14.mp4'
49,484.63295124999996,14538.9885375,14538,484.6,485.5766605,14567.299815,14567,485.56666666666666,493.4726245,14804.178735,14804,493.46666666666664,489.5766605,485.5766605,485.5766605,2,b'HB_30.mp4'
50,493.4917805,14804.753415,14804,493.46666666666664,494.54777924999996,14836.4333775,14836,494.53333333333336,502.57646274999996,15077.293882499998,15077,502.56666666666666,498.54777924999996,494.54777924999996,494.54777924999996,2,b'HB_28.mp4'
51,502.59554749999995,15077.866424999998,15077,502.56666666666666,503.621363,15108.640889999999,15108,503.6,510.92097199999995,15327.629159999999,15327,510.9,507.621363,503.621363,503.621363,0,b'NB_28.mp4'
52,510.94000925,15328.2002775,15328,510.93333333333334,511.8541325,15355.623975,15355,511.8333333333333,520.1175969999999,15603.527909999997,15603,520.1,515.8541325,511.8541325,511.8541325,0,b'NB_10.mp4'
