trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
1,1932.974106,57989.22317999999,57989,1932.9666666666667,1933.54066675,58006.2200025,58006,1933.5333333333333,1935.5754785,58067.264355,58067,1935.5666666666666,1.7817440449725837,3,2,7,2,2.0,3.0,b'HB_14_ShortA.png',1937.3572225449725,58120.71667634918,58120,1937.3333333333333
2,1937.3721775,58121.165324999994,58121,1937.3666666666666,1937.9720552499998,58139.16165749999,58139,1937.9666666666667,1940.0060804999998,58200.182414999996,58200,1940.0,1.7820820962951984,3,2,7,2,2.0,3.0,b'HB_45_ShortA.png',1941.788162596295,58253.64487788885,58253,1941.7666666666667
3,1941.9208247499998,58257.6247425,58257,1941.9,1942.53737375,58276.121212499995,58276,1942.5333333333333,1944.5894462499998,58337.683387499994,58337,1944.5666666666666,1.6828268109966302,1,2,7,2,2.0,3.0,b'NB_26_ShortA.png',1946.2722730609964,58388.16819182989,58388,1946.2666666666667
4,1946.32529475,58389.7588425,58389,1946.3,1946.95849675,58408.7549025,58408,1946.9333333333334,1948.99202275,58469.7606825,58469,1948.9666666666667,1.6831186663621338,1,1,2,1,2.0,3.0,b'NB_25_LongA.png',1950.675141416362,58520.25424249086,58520,1950.6666666666667
5,1950.8251612499998,58524.7548375,58524,1950.8,1951.5416922499999,58546.250767499994,58546,1951.5333333333333,1953.576879,58607.30637,58607,1953.5666666666666,1.6817010433151154,1,2,6,2,2.0,2.0,b'NB_3_LongA.png',1955.258580043315,58657.75740129945,58657,1955.2333333333333
6,1955.38112725,58661.4338175,58661,1955.3666666666666,1955.96433375,58678.9300125,58678,1955.9333333333334,1957.9982734999999,58739.94820499999,58739,1957.9666666666667,1.6812888213753467,1,1,2,1,2.0,3.0,b'NB_16_ShortA.png',1959.6795623213752,58790.386869641254,58790,1959.6666666666667
7,1959.755305,58792.65915,58792,1959.7333333333333,1960.30518975,58809.1556925,58809,1960.3,1962.33930225,58870.1790675,58870,1962.3333333333333,1.1066239442152437,2,2,6,2,2.0,2.0,b'SB_34_LongA.png',1963.4459261942152,58903.37778582646,58903,1963.4333333333334
8,1963.5253,58905.759,58905,1963.5,1964.07518775,58922.2556325,58922,1964.0666666666666,1966.1088215,58983.264645,58983,1966.1,1.6828161822486436,1,2,7,2,2.0,3.0,b'NB_19_ShortA.png',1967.7916376822486,59033.74913046746,59033,1967.7666666666667
9,1967.85667475,59035.700242499996,59035,1967.8333333333333,1968.4898772499998,59054.6963175,59054,1968.4666666666667,1970.5243595,59115.730785,59115,1970.5,1.783379493674147,3,2,6,2,2.0,2.0,b'HB_39_LongA.png',1972.307738993674,59169.232169810224,59169,1972.3
10,1972.32206675,59169.6620025,59169,1972.3,1972.871958,59186.15874,59186,1972.8666666666666,1974.9062185,59247.186555,59247,1974.9,1.1510997912409948,2,2,7,2,2.0,3.0,b'SB_40_LongA.png',1976.057318291241,59281.71954873723,59281,1976.0333333333333
11,1976.0716632499998,59282.14989749999,59282,1976.0666666666666,1976.57157225,59297.1471675,59297,1976.5666666666666,1978.6061512499998,59358.1845375,59358,1978.6,1.7822963345388416,3,2,7,2,2.0,3.0,b'HB_24_ShortA.png',1980.3884475845387,59411.65342753616,59411,1980.3666666666666
12,1980.4568172499999,59413.704517499995,59413,1980.4333333333334,1981.04003975,59431.2011925,59431,1981.0333333333333,1983.0736762499998,59492.2102875,59492,1983.0666666666666,1.6836586024437565,1,2,7,2,2.0,3.0,b'NB_7_LongA.png',1984.7573348524436,59542.72004557331,59542,1984.7333333333333
13,1984.8903524999998,59546.710575,59546,1984.8666666666666,1985.39020225,59561.706067499996,59561,1985.3666666666666,1987.4237552499999,59622.7126575,59622,1987.4,0.9188100441097049,2,1,2,1,2.0,3.0,b'SB_47_ShortA.png',1988.3425652941096,59650.27695882329,59650,1988.3333333333333
14,1988.3743244999998,59651.22973499999,59651,1988.3666666666666,1988.8742157499998,59666.2264725,59666,1988.8666666666666,1990.90789725,59727.2369175,59727,1990.9,1.6818381471530301,1,1,3,1,2.0,2.0,b'NB_11_ShortA.png',1992.589735397153,59777.69206191459,59777,1992.5666666666666
15,1992.606916,59778.20748,59778,1992.6,1993.1568137499999,59794.704412499996,59794,1993.1333333333334,1995.1915119999999,59855.74535999999,59855,1995.1666666666667,1.7811971482005902,3,2,7,2,2.0,3.0,b'HB_40_LongA.png',1996.9727091482005,59909.18127444601,59909,1996.9666666666667
16,1997.0871587499998,59912.614762499994,59912,1997.0666666666666,1997.6703679999998,59930.111039999996,59930,1997.6666666666667,1999.70455875,59991.1367625,59991,1999.7,1.6814397795969853,1,1,2,1,2.0,3.0,b'NB_16_LongA.png',2001.385998529597,60041.57995588791,60041,2001.3666666666666
17,2001.47123575,60044.1370725,60044,2001.4666666666667,2002.0544539999999,60061.63361999999,60061,2002.0333333333333,2004.0892605,60122.677814999995,60122,2004.0666666666666,0.6857136666658334,2,1,2,1,2.0,3.0,b'SB_7_ShortA.png',2004.7749741666657,60143.24922499997,60143,2004.7666666666667
18,2004.82909725,60144.8729175,60144,2004.8,2005.4289817499998,60162.869452499996,60162,2005.4,2007.46328325,60223.8984975,60223,2007.4333333333334,1.6822462063719286,1,2,6,2,2.0,2.0,b'NB_4_ShortA.png',2009.1455294563718,60274.365883691156,60274,2009.1333333333334
