id,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Vstart_HZ,Vstart_bin,Vstart_regarded,stop_time,Vstop_HZ,Vstop_bin,Vstop_regarded,boundary1_time,boundary2_time,boundary3_time,stimCategory,Clip_name
0,0.05655475,1.6966425,1,0.03333333333333333,1.06846275,32.0538825,32,1.0666666666666667,9.101329999999999,273.0399,273,9.1,5.06846275,1.06846275,1.06846275,0,b'NB_24.mp4'
1,9.116686249999999,273.5005875,273,9.1,10.18234225,305.4702675,305,10.166666666666666,18.114558499999998,543.436755,543,18.1,12.88060075,14.43444675,10.18234225,1,b'SB_23.mp4'
2,18.13049825,543.9149474999999,543,18.1,19.071072,572.13216,572,19.066666666666666,27.13738775,814.1216324999999,814,27.133333333333333,23.071071999999997,19.071072,19.071072,2,b'HB_20.mp4'
3,27.15492625,814.6477874999999,814,27.133333333333333,28.1604755,844.814265,844,28.133333333333333,36.390234,1091.70702,1091,36.36666666666667,32.1604755,28.1604755,28.1604755,0,b'NB_26.mp4'
4,36.40934675,1092.2804025,1092,36.4,37.470909,1124.12727,1124,37.46666666666667,44.5844975,1337.534925,1337,44.56666666666667,41.470909,37.470909,37.470909,0,b'NB_25.mp4'
5,44.6036855,1338.110565,1338,44.6,45.5747065,1367.2411949999998,1367,45.56666666666667,53.5579785,1606.739355,1606,53.53333333333333,49.5747065,45.5747065,45.5747065,0,b'NB_11.mp4'
6,53.577170249999995,1607.3151074999998,1607,53.56666666666667,54.58672125,1637.6016375,1637,54.56666666666667,62.784145249999995,1883.5243575,1883,62.766666666666666,56.074423249999995,54.58672125,54.58672125,1,b'SB_6.mp4'
7,67.7603795,2032.811385,2032,67.73333333333333,68.803867,2064.1160099999997,2064,68.8,77.170568,2315.11704,2315,77.16666666666667,72.803867,68.803867,68.803867,0,b'NB_29.mp4'
8,77.18949024999999,2315.6847074999996,2315,77.16666666666667,78.1299925,2343.899775,2343,78.1,86.16181225,2584.8543675,2584,86.13333333333334,82.1299925,81.00816025,84.35035125,2,b'HB_11.mp4'
9,86.18104199999999,2585.43126,2585,86.16666666666667,87.20979349999999,2616.293805,2616,87.2,95.0736515,2852.2095449999997,2852,95.06666666666666,92.77667274999999,87.20979349999999,87.20979349999999,1,b'SB_4.mp4'
10,95.09256674999999,2852.7770024999995,2852,95.06666666666666,95.99258449999999,2879.7775349999997,2879,95.96666666666667,104.05681824999999,3121.7045474999995,3121,104.03333333333333,99.99258449999999,95.99258449999999,95.99258449999999,2,b'HB_16.mp4'
11,104.07609624999999,3122.2828874999996,3122,104.06666666666666,105.07873149999999,3152.3619449999997,3152,105.06666666666666,113.044606,3391.33818,3391,113.03333333333333,109.07873149999999,105.07873149999999,105.07873149999999,0,b'NB_8.mp4'
12,113.0638915,3391.916745,3391,113.03333333333333,114.0778575,3422.335725,3422,114.06666666666666,122.14255374999999,3664.2766125,3664,122.13333333333334,118.0778575,114.0778575,114.0778575,2,b'HB_18.mp4'
13,128.222951,3846.68853,3846,128.2,129.12435825,3873.7307475,3873,129.1,136.42396725,4092.7190175,4092,136.4,133.12435825,129.12435825,129.12435825,0,b'NB_28.mp4'
14,136.44289849999998,4093.2869549999996,4093,136.43333333333334,137.521393,4125.64179,4125,137.5,145.6666305,4369.998915,4369,145.63333333333333,140.94827125,137.521393,137.521393,1,b'SB_14.mp4'
